total_trades,win_rate,profit_factor,avg_win_usd,avg_loss_usd,avg_r,expectancy_usd,expectancy_r,gross_profit,gross_loss,initial_equity,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,avg_bars_held,long_trades,short_trades,stop_loss_exits,take_profit_exits,time_stop_exits,model,label
2064,0.19428294573643412,1.4209704687202926,1993.180047837342,-338.2311500035362,0.5366491953148859,114.72228523589806,0.5366491953148859,799265.1991827742,562478.4024558807,10000.0,246786.79672689358,2367.867967268936,38.692136527982754,-13.903844546464617,1.8525114547532584,3.314437984496124,1088,976,1662,271,131,current,"Current exit (locked: SL 0.5x ATR, TP 4.5x ATR, 12-bar time stop)"
2074,0.41321118611378976,1.208506384473995,94.73791051698967,-55.20330716083998,0.14415222045929435,6.754081243161957,0.14415222045929435,81190.38931306015,67182.42481474225,10000.0,24007.9644983179,140.07964498317898,9.346731676846009,-11.926205635707932,1.1870113158749023,1.2656702025072324,1093,981,1217,857,0,A,"Model A: TP=2R, SL=1R"
2070,0.4444444444444444,1.446131682774666,214.9847317476638,-118.9295466289358,0.3257217631898613,29.476799316219576,0.3257217631898613,197785.9532078507,136768.97862327617,10000.0,71016.97458457452,610.1697458457452,22.140682936690624,-15.399433379486634,1.5217264808108393,3.4516908212560384,1091,979,1150,0,242,B,Model B: 50% @ 1.5R -> breakeven -> trail remainder 3x ATR
2084,0.4784069097888676,0.9969821393217934,83.48460487919034,-76.8041402800197,0.0284641362097596,-0.12089703446671686,0.0284641362097596,83234.15106455277,83486.1004843814,10000.0,9748.050580171363,-2.519494198286376,-0.26000678451421066,-54.37545660828316,0.07582754730776028,2.067658349328215,1094,990,0,0,101,C,Model C: EMA20 trailing exit
2078,0.7666025024061598,11.829555610785304,180044194.24668944,-49990183.22413486,2.778512629930249,126354746.18444218,2.778512629930249,286810401434.97626,24245238863.70541,10000.0,262565172571.27084,2625651625.7127085,471.41114047415664,-1.7877148383434276,5.950523574002725,2.18334937439846,1091,987,0,0,121,D,"Model D: Chandelier exit (22, 3x ATR)"
1402,0.5442225392296719,1.0571608637768002,281.51500078216793,-317.9685337782326,0.3311869181837403,8.283917626607359,0.3311869181837403,214795.94559679413,203181.8930842906,10000.0,21614.052512503516,116.14052512503514,8.181128570007502,-68.97845616613547,0.3324815711959787,12.0,748,654,0,0,1402,E,"Model E: time stop only (12 bars, no price-based stop/target)"
