trades,win_rate,profit_factor,expectancy_r,max_drawdown_pct,sharpe,max_consec_losses,cagr_pct,slippage_atr_mult,variant
2064,0.19428294573643412,1.6647665530364624,0.5730577466411346,-12.329380290171352,1.9895535115301404,32,41.9544235945265,0.0,current
2064,0.1933139534883721,1.3622234514788303,0.37785581245802674,-18.332884008177302,1.286217862784413,32,25.43918935706444,0.1,current
2064,0.19186046511627908,1.149154423906752,0.18265387827492227,-43.92932440982749,0.6095998357150285,32,10.835897116548132,0.2,current
2074,0.36837029893924783,1.784407121224728,0.49172883833256015,-6.978456416763418,2.2958555896363366,13,35.75980283429734,0.0,proposed
2074,0.36837029893924783,1.4183186494858855,0.3179075624937709,-13.35719721928477,1.4633723618805432,13,21.56137406283223,0.1,proposed
2074,0.36837029893924783,1.1613416966879704,0.14408628665498283,-32.29871652293207,0.650657767289124,13,8.84082853460486,0.2,proposed
1587,0.3780718336483932,1.8132582299149604,0.503977001531919,-7.150624692972074,2.008832671938875,11,27.081473050610573,0.0,proposed_filtered
1587,0.3780718336483932,1.4398842318790066,0.3302542396732775,-12.86587927283009,1.3030865624288233,11,16.78769902157684,0.1,proposed_filtered
1587,0.3780718336483932,1.1775035931601419,0.15653147781463642,-27.811742851320346,0.608436750832812,11,7.322418159188548,0.2,proposed_filtered
