year,trades,win_rate_pct,pnl_usd,return_pct,end_equity
2012,30,33.33333333333333,-402.5536004231109,-4.025536004231109,9597.44639957689
2013,66,43.93939393939394,209.90663073272844,2.18710917460276,9807.353030309618
2014,48,33.33333333333333,-298.9584853396989,-3.0483096143859396,9508.394544969919
2015,57,33.33333333333333,-528.0652603335551,-5.553674259477479,8980.329284636364
2016,38,52.63157894736842,710.0865209531014,7.907132338319982,9690.415805589466
2017,53,49.056603773584904,260.4542513646983,2.6877510376228373,9950.870056954163
2018,49,42.857142857142854,189.73989808120567,1.9067669158095977,10140.609955035368
