trades,win_rate,profit_factor,avg_r,expectancy_usd,loss_count,loss_dollars,adx_bin
290,0.20344827586206896,1.71718335113926,0.6311658463894009,108.9180650068054,231,75297.19200800668,20-25
219,0.1780821917808219,1.259300717204524,0.23497661484768953,35.91623049721163,180,58594.734000363635,25-30
270,0.17777777777777778,1.3517048917959698,0.3187950442773581,88.27372882727755,222,69234.5883213405,30-40
170,0.2,1.673477254504189,0.5914886783778673,40.80800703180896,136,51689.21973279483,40+
