exit_time,fixed_0.25pct,fixed_0.5pct,fixed_1pct,vol_adjusted,kelly_0.25,kelly_0.5,anti_martingale,drawdown_aware
2012-07-17 15:15:00,10385.027445136677,10754.784860603126,11442.660268564125,11210.594015416642,12399.010831600192,13642.244633877644,10611.628049229892,10181.30926079988
2012-07-17 15:45:00,10356.937209640386,10696.604091983634,11318.856254238275,11162.760089051315,12154.936099392291,13105.14901375895,10554.221724118734,10126.23085560407
2012-07-19 13:30:00,10328.873736346315,10638.63640188444,11196.17658020701,11107.224695213274,11915.2456067367,12588.292388969314,10497.02564124226,10071.354166978146
2012-07-19 14:00:00,10300.842240235008,10580.892081924436,11074.63551453779,11050.002452136558,11679.911779053497,12091.038512772828,10440.049955227752,10016.688937762727
2012-07-19 14:30:00,10272.978138447823,10523.648791115,10954.806566948355,10996.863601132305,11449.979510039215,11614.986985574351,10383.568629170843,9989.593479583375
2012-07-19 15:30:00,10245.278182528275,10466.897067574244,10836.65284173951,10946.545338273716,11225.293788710873,11159.13957959692,10327.572327136639,9962.657639235087
2012-07-24 16:00:00,10217.27187874266,10409.67283339637,10718.161343081107,10893.348405349998,11001.978834167383,10715.141801923017,10271.109804048698,9935.42390176251
2012-07-25 14:00:00,10189.612355580566,10353.312076775183,10602.099351018118,10833.296544995894,10785.22409863712,10292.934531312349,10215.49926477812,9908.527378816128
2012-07-25 14:30:00,10162.008918846037,10297.218285386236,10487.21593112875,10768.847873072516,10572.594990118489,9887.08714725843,10160.152137168798,9881.685395128328
2012-07-27 16:30:00,10135.1377675523,10242.760921166035,10376.291578203674,10726.324010727369,10369.13625099444,9506.553458704026,10106.419654265945,9855.555496462606
2012-07-31 14:45:00,10107.100215489863,10186.090365880702,10261.472886238658,10674.396273692433,10160.379240803626,9123.771396781007,10050.503440057497,9828.291372710786
2012-08-01 14:30:00,10078.843735228884,10129.135738891062,10146.720642815088,10604.763836157663,9953.655925856221,8752.506462025342,9994.306935419765,9800.814359991891
2012-08-01 15:15:00,10050.698195015579,10072.56377394066,10033.380286961647,10538.42804752447,9751.368190895493,8396.752813191046,9938.48799921149,9773.445226990245
2012-08-01 15:45:00,10023.499949378425,10018.048941557094,9924.774760730204,10493.441758589981,9559.32528671781,8066.022445033497,9884.698813103301,9746.997257023662
2012-08-01 16:15:00,9996.558166519535,9964.19467895097,9818.069067957267,10451.322409138827,9372.333629872848,7750.460654654602,9831.561403936224,9720.798675195843
2012-08-02 14:15:00,9969.059976228587,9909.376347118416,9710.040233623236,10379.768993492138,9184.709191119857,7440.148220668736,9777.472758256547,9694.059034681792
2012-08-02 15:00:00,10192.028040066767,10352.642705878297,10578.739539613718,10899.79391885428,10679.71167582884,9862.22601214788,10214.838803869156,9910.87642557422
2012-08-08 16:15:00,10419.58428655141,10814.927249461802,11523.500779559201,11319.11925576777,12415.016324835926,13067.175203271174,10670.96988347692,10353.434438544919
2012-08-09 15:00:00,10390.574578544403,10754.706443526418,11395.16806161575,11264.817950761739,12163.464014211022,12537.64257444207,10611.550675961942,10295.78336501418
2012-08-09 18:15:00,10507.475653630516,10996.702059068195,11907.981818783908,11483.195397987229,13159.383584363926,14590.755666054898,10850.32509078829,10527.452583135993
2012-08-13 15:15:00,10478.493735374948,10936.039435491875,11776.602535295755,11433.926027215099,12895.232540209658,14004.9891186358,10790.469946661657,10469.3785451346
2012-08-13 16:00:00,10449.51944381279,10875.560514925364,11646.347663140848,11381.852324898406,12635.736224202461,13441.332267830721,10730.796060276287,10411.480371198155
2012-08-14 13:45:00,10419.909495800448,10813.926143472485,11514.342454406224,11297.847575600488,12375.16291508529,12886.95975390257,10669.98210319734,10352.476051587031
2012-08-15 16:00:00,10391.921193078635,10755.832848394093,11390.630476912973,11254.273142375567,12133.254157317077,12383.133105822593,10612.662087268032,10296.86170411714
2012-08-16 14:45:00,10362.066749938142,10694.033034050832,11259.736131742664,11161.42269571512,11879.578686090877,11865.33349738335,10551.684889507018,10237.699001367655
2012-08-17 15:00:00,10333.145034796251,10634.336491924112,11134.027278930247,11111.578201086963,11638.273448892558,11383.301736884032,10492.782967331477,10209.124410856768
2012-08-20 15:45:00,10304.098799216204,10574.550736098217,11008.837289547746,11049.109414089768,11400.187405492743,10917.561645235159,10433.793018979235,10180.426794428739
2012-08-21 15:15:00,10533.727335389627,11045.861940219538,11990.172286825735,11569.44708704421,13249.097886349187,14458.835737193675,10898.83060535543,10407.299279638526
2012-08-22 14:15:00,10504.521969393,10984.61136282354,11857.198512643114,11520.898176599261,12981.763428792816,13875.347707766115,10808.177697805246,10349.589605784124
2012-08-22 15:30:00,10739.091627759724,11475.191808497575,12916.300111897652,11905.081615072111,15091.446814690817,18385.1495837897,11290.878492287478,10811.809534523036
2012-08-23 14:30:00,10709.602807358207,11412.171604919267,12774.430960407297,11807.009964569157,14789.862478900555,17650.339569386793,11197.866522679053,10752.432536797302
2012-08-24 13:45:00,10679.994972622624,11349.07128328635,12633.165874289636,11729.225408360859,14492.294996858172,16940.10076759289,11135.95113938084,10692.980052651716
2012-08-24 17:45:00,10864.089317984019,11740.3261207113,13504.212876626616,12106.628545117257,16310.29808634655,21190.242727635086,11519.858742378025,11061.616398979872
2012-08-28 14:00:00,10833.894943876947,11675.06675314683,13354.084782615677,12005.685319937355,15980.39783001669,20333.03380716898,11423.80791445851,11000.12968361813
2012-08-29 16:45:00,10803.763912773002,11610.125787538052,13205.52423406536,11942.300926189933,15656.94942699465,19509.939490809895,11360.264541852595,10938.942963355192
2012-08-30 13:30:00,10772.838264221606,11543.65808745838,13054.321595911886,11839.746833656945,15330.783244820752,18697.075847373737,11295.227291592646,10876.31776933211
2012-08-30 15:15:00,11012.788578747877,12057.896642040361,14217.390601883828,12630.88958739605,17815.881576332406,24758.615072142624,11798.398930261861,11360.828128743415
2012-08-31 15:30:00,11258.276821400217,12595.466547350326,15485.081235914038,13249.212272893023,20706.08734124503,32791.61548317141,12587.400244177188,11867.321050578408
2012-09-04 14:00:00,11226.767664469848,12524.963301010303,15311.725450661193,13176.350776651536,20284.3413605914,31455.802318545262,12481.713101482694,11800.893605729127
2012-09-04 16:30:00,11195.454081501142,12455.094307685105,15140.896232626963,13117.548632974831,19872.597635411996,30178.78484039264,12412.085374165985,11735.06374764854
2012-09-05 18:00:00,11375.984095284826,12856.778478898641,16117.501981951596,13487.716259226463,22204.714943977207,37261.95210105619,12812.382481790226,12113.526506674272
2012-09-06 14:30:00,11344.802792366314,12786.298228407975,15940.791217457028,13421.992684551136,21761.781437067777,35775.36989002098,12707.027171183348,12047.120728281421
2012-09-06 15:00:00,11598.643562693218,13358.48689511844,17367.496571906177,13817.705869407326,25305.39961509926,47426.46117909518,13275.668446793446,12586.231096589609
2012-09-07 15:15:00,11566.714793140176,13284.94035541384,17176.259452579143,13703.593643075517,24798.436654344925,45526.19803026838,13166.03258561474,12516.93629154587
2012-09-07 15:45:00,11825.57661464848,13879.571401572448,18713.87074087019,14240.292284947442,28837.403880411875,60356.070117343705,13755.341345811918,13077.1916425388
2012-09-10 14:15:00,11792.624195399685,13802.219493801347,18505.283089031873,14121.248935885453,28252.601423085336,57908.11202336485,13640.351999488796,13004.311458232527
2012-09-10 14:45:00,11759.824581489438,13725.44142252561,18299.40316593321,14003.419815236915,27680.72161069618,55563.79832680929,13564.474353975826,12931.971936862037
2012-09-12 14:45:00,11728.370264696074,13652.017813246192,18103.619556978098,13956.808749267017,27141.900167109878,53400.63463139314,13491.911830528492,12862.79295562022
2012-09-12 15:30:00,11696.851794626853,13578.641767790585,17909.015062654198,13907.962282074659,26611.06980007112,51311.858362454164,13419.396313093455,12793.658788531611
2012-09-14 15:00:00,11665.66559948167,13506.234904916359,17718.018699390537,13824.899795616579,26094.72026585952,49320.59274524744,13347.838612013082,12725.437775458111
2012-09-14 15:30:00,11634.687419357499,13434.50327946972,17529.817873631382,13758.581294361367,25590.42246563056,47414.286322031425,13276.948229417221,12691.645369855076
2012-09-14 18:45:00,11762.9930772632,13730.810815680921,18303.083105149763,13994.602089159576,27644.215110267618,55024.87677865163,13569.780776808402,12831.607007876892
2012-09-17 17:00:00,11730.37277786015,13654.656191273307,18100.05584942759,13878.175570710628,27086.30733279346,52803.88359169261,13494.519266601641,12760.439600114272
2012-09-19 15:15:00,11698.940755530057,13581.479751540053,17906.056435970273,13813.098059345431,26558.107373969113,50744.465982919486,13422.201013984426,12692.055341566309
2012-09-19 16:45:00,11668.099412359079,13509.871374928876,17717.237005930983,13763.960026389983,26048.574844886392,48797.34258853397,13351.43243480576,12625.13645676911
2012-09-20 15:30:00,11928.985069693483,14114.002613375187,19301.78744866919,14482.035793623629,30287.171596149536,64677.847299265806,13948.478638135279,13189.704328032189
2012-09-24 16:15:00,12040.18525071044,14377.139776564121,20021.50073381559,14762.034405690325,32341.873237493804,73453.42269973079,14338.55541509741,13435.609155688247
2012-09-26 15:00:00,12006.927934551708,14297.714905093932,19800.28773218424,14641.85372229515,31691.732692259724,70500.28217304354,14219.737840258704,13361.385662914412
2012-09-26 15:30:00,11974.383351308175,14220.207456817821,19585.614298360546,14571.299932401365,31066.58757251875,67718.93173261124,14142.653103119272,13288.954025059013
2012-09-27 15:30:00,11941.769998841508,14142.747328085985,19372.24129245328,14485.821753074568,30450.8099692524,65034.38832205964,14065.615427452163,13216.566607883957
2012-09-27 16:00:00,11909.708432834506,14066.805716913812,19164.19695967454,14418.808016869822,29855.82920065177,62492.96427531657,13990.087987633762,13145.598263538737
2012-09-28 15:00:00,11876.828885009545,13989.136273715925,18952.56788948658,14337.747494264719,29255.980261747987,59981.80720394088,13912.84213906258,13073.015239490533
2012-10-01 13:45:00,11843.610853350678,13910.884481740204,18740.53587108665,14217.444738000595,28660.48803046014,57540.00215150486,13835.017117734957,13036.451621515842
2012-10-02 14:30:00,11810.720113549218,13833.621003977825,18532.359463837864,14098.995487689343,28081.244563077013,55214.175018062626,13758.175020539671,13000.248258915806
2012-10-03 15:15:00,11778.18515555924,13757.406129035971,18328.15530666054,14027.685521319709,27518.283607976235,53000.35400073203,13682.375807281114,12964.436511037886
2012-10-05 15:45:00,11746.18264235861,13682.64561789846,18128.957544221634,13960.984915581455,26974.13803407851,50904.29972239385,13608.023025998533,12929.210833643316
2012-10-10 15:30:00,12008.629180829394,14294.072000217824,19749.18849019965,14515.530984062243,31360.250119542114,67458.82049576401,14216.114803104925,13218.089930092245
2012-10-11 14:15:00,11975.602503004386,14215.447587114571,19531.928026661506,14437.08918425653,30732.569059816233,64758.41958854974,14137.919192855756,13145.383946584978
2012-10-12 15:30:00,11941.968778137034,14135.59883580685,19312.50474730238,14328.964222607905,30104.41740011391,62111.188329420496,14058.505921713855,13071.545786571865
2012-10-12 16:15:00,12208.806708890941,14767.306054840867,21038.6217386245,14834.027863371366,34999.83686353461,82311.56731053861,14686.76792764197,13655.701430292764
2012-10-15 14:45:00,12174.975523133333,14685.46423586655,20805.425641055004,14710.710466967566,34294.01018049061,78991.68323465134,14564.674724157047,13580.020230196084
2012-10-16 14:15:00,12140.900160747467,14603.260782612619,20572.504460404067,14587.193309377475,33595.49039912427,75773.78873864877,14483.147403085246,13504.004617733937
2012-10-16 15:15:00,12107.17465666251,14522.129676243749,20343.915781136162,14467.763228551628,32916.3233654186,72710.10020671359,14402.683608730851,13428.98063156014
2012-10-17 14:00:00,12073.29935382598,14440.865210410107,20116.230519294288,14398.012871099736,32246.068848358907,69748.99956625674,14322.087551807526,13353.833324516101
2012-10-17 14:30:00,12039.348029613262,14359.646898447118,19889.95511792046,14303.539352283336,31586.14233604044,66894.12666761474,14241.537269134338,13278.72869712366
2012-10-19 16:15:00,12006.364374578898,14280.965953507462,19671.988690952883,14239.931862378193,30956.37453920289,64226.642533297556,14163.503483369734,13242.349567160516
2012-10-26 15:45:00,11973.21010261207,14202.095278855262,19454.700445205774,14142.063708435797,30334.266061917242,61645.20724687799,14085.281528439731,13205.78225624673
2012-10-29 18:30:00,12148.018733143776,14616.795898839517,20590.85341106379,14463.245253272413,33557.36627790837,74745.15701237907,14496.571191535664,13398.586415827187
2012-10-30 16:30:00,12323.971371340032,15040.217010853466,21783.810076665322,14897.735811546578,37094.620297538604,90502.80645961755,14916.509619683024,13786.718288151886
2012-11-01 14:00:00,12290.161926205745,14957.694684808672,21544.764233597063,14827.313172318574,36354.015803372575,86888.9786505712,14793.74426303316,13711.073630841314
2012-11-05 14:45:00,12257.021312004634,14877.0273686474,21312.381056286096,14748.751887820228,35640.59890777348,83478.73281990748,14713.961136634205,13637.129381089188
2012-11-06 14:00:00,12223.138370526282,14794.776153629922,21076.719832661638,14662.594288918142,34923.58231107128,80119.8870800573,14632.611472402315,13561.733239565043
2012-11-06 15:45:00,12189.314269407305,14712.895381362852,20843.424231723246,14576.851716923109,34220.26651465885,76892.86519620431,14551.628190519383,13486.676666933956
2012-11-07 16:00:00,12157.187428811829,14635.339116232946,20623.679838246706,14522.383468264965,33563.87919551432,73943.06340983551,14474.922015102318,13415.58418349069
2012-11-08 16:00:00,12124.4529975671,14556.524916016171,20401.55463580772,14446.874312162667,32906.173069406614,71045.13820252998,14396.971692751733,13379.461394347734
2012-11-09 16:30:00,12395.877003344829,15208.264059002868,22228.431834954034,14936.367101704056,38267.243706944224,94194.47273948915,15041.567160885324,13678.980639259735
2012-11-12 15:45:00,12361.802385604484,15124.653067353802,21984.019820365957,14846.20032188281,37501.70180482905,90425.72386476216,14917.525356239004,13603.777241188813
2012-11-12 18:00:00,12327.936525454854,15041.783374146742,21743.11393381654,14768.992439474407,36754.015646742395,86820.01751999346,14835.790539303047,13529.240599494346
2012-11-13 15:30:00,12294.362777212646,14959.854164489523,21506.254234966436,14714.717388708561,36025.56138857142,83378.52083757456,14754.9833262691,13455.549870010494
2012-11-14 13:30:00,12260.491483675773,14877.424579344462,21269.253045633926,14635.060956412906,35303.24982709481,80035.04652331151,14673.682590243634,13381.409080836465
2012-11-14 15:15:00,12534.381423563573,15542.125000065324,23169.807993494964,15300.8215252592,41042.70855550221,106058.59101830926,15329.280132630172,13979.269832771923
2012-11-15 14:15:00,12499.425679584061,15455.437588211316,22911.345178647967,15178.279851290803,40209.71870871143,101753.52770292315,15201.02975307038,13901.29936725278
2012-11-15 15:30:00,12778.98805285199,16146.790762799488,24961.087365879932,15781.795713521513,46754.689994340864,134878.5501310382,15881.002747481773,14523.132776601302
2012-11-16 15:15:00,12744.01082463656,16058.400354557238,24687.804490681756,15695.403353181538,45823.36306909345,129505.14158568917,15750.599591514065,14443.630561335238
2012-11-16 16:45:00,12709.423503325841,15971.23516607113,24419.79309674141,15619.674609682024,44918.28548882989,124389.3145347008,15665.105149237692,14365.230362529306
2012-11-19 15:45:00,12674.080224525322,15882.40724761906,24148.159830152003,15498.052929500778,44009.226204399245,119354.51589841477,15577.979847514276,14285.33463136515
2012-11-19 17:30:00,12639.19630277902,15794.97831522258,23882.299900939284,15415.681610437281,43127.68902241177,114572.99835416624,15492.226716661507,14206.69720970264
2012-11-20 15:00:00,12604.094951977693,15707.247250452248,23616.997909678626,15345.167470593195,42256.02602868348,109941.67935657648,15406.17724458302,14127.788036913482
2012-11-21 14:45:00,12568.579195077298,15618.727642015958,23350.806466445916,15215.448857819041,41389.491025781615,105432.57983190186,15319.354343316769,14087.978825115963
2012-11-27 16:15:00,12533.124216949194,15530.609225711052,23087.323277235253,15137.91308185086,40539.784072452036,101103.6164177425,15232.924944297394,14048.237739559585
2012-11-28 13:45:00,12497.879798143098,15443.261923252414,22827.62768127389,15059.752964239657,39710.12342518741,96965.3757360444,15147.251878733647,14008.732667575136
2012-11-28 15:15:00,12463.498164031678,15358.293178232001,22576.432708927972,15001.017696861023,38915.10085473345,93082.75560730376,15063.911779404874,13970.194681235018
2012-11-29 15:00:00,12428.72580239724,15272.595869586761,22324.485503660693,14892.008152569735,38124.96741089386,89302.84515430889,14979.857081256903,13931.218732816193
2012-11-29 16:45:00,12394.214177433305,15187.779113749202,22076.526289348778,14789.088674381035,37354.53182719781,85693.55212118129,14896.666057845317,13892.535041193936
2012-11-30 13:30:00,12358.772320636064,15100.91873120108,21824.010697113103,14662.218324525347,36577.159962869395,82126.87610545548,14811.47057911303,13852.808663189502
2012-11-30 14:15:00,12323.384073261086,15014.438450832637,21574.04622840158,14536.26644297773,35814.93747943236,78704.03236769278,14726.647916919366,13813.142375382531
2012-12-03 17:00:00,12289.522052217482,14931.92552617534,21336.922787944382,14451.85954903626,35098.73612303517,75556.29911990803,14645.716565806735,13775.186817476293
2012-12-05 14:45:00,12254.57828432468,14847.011281738121,21094.246962381556,14328.583210813702,34372.439094300484,72429.33093731508,14562.429922416564,13736.01874171349
2012-12-06 15:30:00,12527.982556920346,15509.49614666335,22976.72944783123,15287.61152966414,39953.353069540484,95949.44623296609,15212.216551999152,14042.474510757978
2012-12-10 14:30:00,12493.027768749662,15422.948907316953,22720.296552253676,15193.938833729191,39142.08045090579,92052.84419476012,15127.328214269473,13964.113654221725
2012-12-10 15:30:00,12458.270883468273,15337.132454204882,22467.455766034924,15107.859508867272,38349.56981214979,88325.25192006755,15043.156655366436,13886.414459867872
2012-12-11 14:15:00,12422.159221116322,15248.21973849755,22206.958243025685,14976.484153519481,37540.58892981926,84598.82470952164,14955.948181746406,13805.911874084575
2012-12-11 14:45:00,12386.417107655316,15160.472738918723,21951.375100991314,14894.68307684376,36754.49893333655,81055.87071150776,14869.883080291225,13726.46474096502
2012-12-12 15:30:00,12350.87653499034,15073.472296687542,21699.433176190236,14824.291758746847,35987.000888650546,77670.69479635038,14784.550226481844,13647.69354937355
2012-12-17 14:15:00,12316.025379503897,14988.404985838117,21454.511184638097,14698.800172235522,35247.98613879487,74480.66574871479,14701.113450593024,13609.183093166408
2012-12-17 17:15:00,12282.04681416366,14905.702249774453,21217.748596817102,14632.008016834936,34540.27371065996,71489.80592491834,14619.995926300402,13571.636847303032
2012-12-18 17:00:00,12555.282856317113,15568.910125443763,23105.855274057812,15442.178985556387,40132.452691853665,94638.65491273416,15270.491708256757,13873.562120330385
2012-12-20 15:30:00,12835.105081980415,16262.885264404751,25165.71546920679,16474.668243412172,46641.83018889623,125338.93308259417,15951.165019352646,14491.968105255792
2012-12-26 15:45:00,12799.289376158416,16172.123761366554,24884.82088944657,16336.7530800647,45694.63884691614,120248.22580339664,15817.632283110373,14411.089910161254
2012-12-26 16:15:00,12763.807060412697,16082.458720641946,24608.877109717756,16200.886357934065,44772.74822321628,115396.20312931102,15729.932691902686,14331.18878012121
2012-12-31 15:30:00,12728.871653580634,15994.42115698931,24339.45243745842,16138.020437085117,43880.90733856761,110798.98468871607,15643.824903617951,14252.737906012735
2013-01-02 14:45:00,12694.193154864,15907.270853543536,24074.211120525666,16054.558847359243,43010.87773515556,106405.3473391777,15558.584926877242,14175.077675532977
2013-01-03 13:30:00,12658.661431818124,15818.220256079252,23804.67112167834,15922.111285369716,42134.72963811501,102070.31176235387,15471.486310389639,14095.724080077749
2013-01-03 14:00:00,12623.513329233312,15730.378357271162,23540.28644654061,15818.955986607818,41283.312548626636,97945.23923855818,15385.569897993897,14056.585822163017
2013-01-07 15:15:00,12905.664334503233,16433.56485551837,25644.903540690484,16879.675189939095,47998.58978682064,129809.41849372008,16073.342612316885,14370.76775527047
2013-01-08 16:00:00,12869.970126227172,16342.661656509421,25361.19105461454,16739.618864380293,47032.4634604173,124583.75260733074,15939.976698553888,14291.275035787266
2013-01-10 15:00:00,13157.069801735282,17071.796660321288,27624.192336160922,17486.464287789495,54668.02426838114,165035.25136916735,16651.145736691065,14928.886527520297
2013-01-10 16:00:00,13121.74601361997,16980.12875294311,27327.533237549025,17427.384610608602,53599.88096665755,158586.09573724514,16517.03193641257,14848.725088470077
2013-01-11 14:15:00,13084.808562039978,16884.53130989203,27019.827407939192,17280.211397252977,52501.81817013205,152088.41370382332,16424.041709843154,14765.127362464607
2013-01-15 14:15:00,13049.432998420021,16793.234626610156,26727.628521287443,17206.5152608731,51468.82276672333,146103.6064059629,16335.234948987827,14685.290550196225
2013-01-15 14:45:00,13014.291937453281,16702.788998525943,26439.72720834099,17144.734267335607,50460.137881886025,140376.93571563598,16247.256032613772,14606.197965774936
2013-01-16 14:45:00,12978.251121486883,16610.278065573988,26146.84632105269,17002.29619644596,49443.16223379959,134718.61090051316,16157.268138159796,14525.299320595737
2013-01-17 16:00:00,12943.117750954265,16520.34683393655,25863.71823809055,16938.654137091355,48469.074818753594,129410.38636462533,16069.789589165932,14485.977942210418
2013-01-21 19:00:00,13080.235454284408,16870.375638382808,26959.70568489362,17453.985938975944,52205.93981947075,149364.93038443994,16410.272104099808,14639.440505415529
2013-01-22 14:30:00,13042.344877421247,16772.636072903166,26647.320237695232,17315.86979553062,51105.3547307354,143067.2249612805,16315.198176924874,14554.626000716005
2013-01-22 15:00:00,13004.3790842538,16674.987001666126,26337.042704592288,17164.652187650234,50022.69681610922,137005.51717179207,16220.212275954973,14469.890023318363
2013-01-24 15:15:00,12968.198134242786,16582.200276943197,26043.941674744063,17089.319228600103,49009.84596513435,131457.38948224238,16129.956111362691,14389.373396694873
2013-01-29 14:00:00,12931.071060260529,16487.252841671514,25745.69350199457,16964.781427065183,47988.71258243726,125979.48902534124,16037.598164996058,14306.981791457632
2013-01-31 15:15:00,13218.973094268198,17221.409139505715,28038.539157739622,18097.911480233997,55764.3747695959,166804.67046729618,16751.731914750115,14944.053405877843
2013-02-04 16:30:00,13181.88953562026,17124.78572840248,27723.909933867628,17971.54914199385,54625.88646696194,159993.68524827893,16610.74959445523,14860.207455521062
