year,trades,win_rate_pct,pnl_usd,return_pct,end_equity
2019,544,61.76470588235294,-572.3850850399629,-5.723850850399629,9427.614914960037
2020,455,71.20879120879121,509.69941110671834,5.406451320979511,9937.314326066755
2021,537,66.4804469273743,1034.1864463175157,10.407102083957653,10971.50077238427
2022,85,65.88235294117646,-152.26146625524905,-1.3877906898434311,10819.23930612902
