entry_time,direction,adx_sig,atr_pct_sig,ema50_slope_sig,pnl,r_multiple,mfe_r,mae_r,bars_held,exit_reason,is_loss
2012-09-06 13:30:00,long,56.4883675421853,0.63,3.226743804011787,-38.36439226068448,-1.0963905243656769,2.915813362064468,5.614748044305616,4,stop_loss,True
2012-09-06 14:45:00,long,48.67770013446257,0.85,2.255038184589698,312.1451873404641,8.950028483446518,10.63393872254258,0.0,1,take_profit,False
2012-09-12 14:15:00,long,32.89428611144951,0.9,1.49952570829444,-38.953327897121575,-1.0698906799298789,0.4542894195446097,1.476440613520081,2,stop_loss,True
2012-09-12 15:00:00,long,28.60006700277218,0.86,1.557032690412472,-39.01183952911127,-1.0749479887787958,2.1172806830031115,3.916032413695489,2,stop_loss,True
2012-09-24 13:15:00,long,44.63102989700568,0.54,-1.48181836928842,138.0944551738937,3.7287390458546255,7.1467498378880725,0.3964463928062635,12,time_stop,False
2012-10-03 14:15:00,long,30.08384657101665,0.61,0.8763771377654243,-40.32258308860085,-1.1018788923006952,6.48204452263753,2.075782430628694,4,stop_loss,True
2012-10-11 13:45:00,short,34.917718254822795,0.57,1.496923806231846,-41.06581305641827,-1.1000981819883684,0.8132977286560626,1.2262027293586517,2,stop_loss,True
2012-10-19 16:00:00,short,37.33418683349069,0.69,-0.966867039637056,-41.03062992229729,-1.095861834153636,0.6470673805375902,1.6416339098823844,1,stop_loss,True
2012-11-06 13:45:00,short,35.64881616296246,0.53,1.4213373508966665,-42.29838235714843,-1.1057479828371892,0.0,2.604044077367888,1,stop_loss,True
2012-11-06 14:15:00,short,40.01143666146135,0.53,1.6270354571887724,-42.201518153373954,-1.1068876124493698,5.103883494462281,1.5498703805170808,6,stop_loss,True
2012-11-14 14:30:00,long,28.359312785567205,0.55,-0.8742011900670232,341.91245493284674,8.935692023520211,9.19604063649283,0.3987094541695439,3,take_profit,False
2012-11-15 15:00:00,long,32.44159006782296,0.63,-0.8127732588384242,350.3228048234429,8.946406992908495,9.100092604187424,0.0,2,take_profit,False
2012-11-16 15:00:00,short,26.03851857688113,0.56,-1.330893979704426,-44.02213734416032,-1.0948356183061707,0.2133801411891536,4.066077134880842,1,stop_loss,True
2012-11-19 16:00:00,short,26.234641233861243,0.58,1.3026331486901,-43.8322589147519,-1.1009531619910682,4.65646459684233,2.13263554706304,6,stop_loss,True
2012-12-10 13:15:00,short,30.13637857933364,0.51,1.5016921393722331,-43.816543912188784,-1.116054816068504,2.6112333615436487,1.0590001966260885,5,stop_loss,True
2012-12-10 15:15:00,short,30.34248504669285,0.55,1.5561323525897937,-43.54408815705355,-1.1128410478149084,0.0,3.3711263034735994,1,stop_loss,True
2012-12-11 14:30:00,short,26.27826456846299,0.59,0.1639898786201599,-44.72739570425137,-1.1509146783514947,0.3961510306731027,1.5091467835162349,1,stop_loss,True
2012-12-12 14:30:00,short,29.731545782757824,0.68,1.1746328171469913,-44.4495217330411,-1.147727300189502,2.769886878555683,4.394887180641885,4,stop_loss,True
2012-12-31 15:15:00,short,38.460976271041886,0.79,-0.002318044644756,-43.95044629562648,-1.0948271676847232,1.9795171254204824,3.532311996259171,1,stop_loss,True
2013-01-02 14:30:00,short,42.50699765364067,0.59,1.5616155187335985,-43.60329565975231,-1.0897587676399485,0.0,3.478152246051052,1,stop_loss,True
2013-01-10 13:45:00,short,36.95382491267034,0.56,1.393408494453945,361.7615854842364,8.923087550080266,9.291023950227714,0.323032289660293,5,take_profit,False
2013-01-10 15:45:00,short,33.635007177387656,0.89,0.8852474280195569,-44.70419069645387,-1.0739104875966168,0.0,2.716210419177977,1,stop_loss,True
2013-01-15 14:00:00,long,49.45063010340642,0.71,2.050663988042388,-44.7203486754745,-1.0814239567122197,0.0,2.340938755478404,1,stop_loss,True
2013-01-15 14:30:00,long,43.46373148831629,0.84,1.670392073012696,-44.39981430751713,-1.0771674438573702,0.3279616363942619,1.6108703905239188,1,stop_loss,True
2013-01-24 14:45:00,long,29.54698046427329,0.71,-1.4640105680658884,-45.68125640528919,-1.112885122053269,3.372443021344617,6.589668999865348,2,stop_loss,True
2013-02-05 14:45:00,long,28.767486163348103,0.74,1.0661184429540265,-45.81159782141393,-1.0981162996889309,0.0,4.255794499010987,1,stop_loss,True
2013-02-12 13:15:00,short,28.779156109723324,0.73,-0.9410665288337698,-45.81828495735128,-1.0841478200904353,1.6829564018101373,3.8076888590955376,3,stop_loss,True
2013-02-12 14:15:00,short,25.724465026384078,0.75,-0.5160800230367758,-45.43343149402188,-1.0785493755863822,0.59893898884661,1.3255207130213142,1,stop_loss,True
2013-02-12 14:45:00,short,26.52969839438284,0.72,-0.2476942483874824,-45.33213255854486,-1.0796379572188115,8.750220549424842,1.1746598689783758,11,stop_loss,True
2013-02-13 15:45:00,short,29.702445522943755,0.65,-0.5087398587634524,-45.74498085544782,-1.0930105912631307,2.197375218593577,1.2091376864217565,1,stop_loss,True
2013-02-28 14:15:00,short,40.67644270594258,0.75,-1.65460321495789,-45.19288421060445,-1.0691666915088756,2.2133341282859886,2.645625950216855,4,stop_loss,True
2013-03-01 14:45:00,short,37.50691141463567,0.54,-2.203448325369308,-45.13181148606664,-1.071157579878348,0.0,3.83361461594944,1,stop_loss,True
2013-03-01 15:15:00,short,33.57023934578901,0.65,-1.8614306778851128,-44.86457780744556,-1.068247846020178,0.0,11.798346380748963,1,stop_loss,True
2013-03-01 15:45:00,short,34.356628074408455,0.88,-0.985571550523112,-43.97216194786959,-1.0503651327247467,0.0,2.826743074178982,1,stop_loss,True
2013-03-05 15:45:00,short,41.33373204949023,0.57,1.1647244600358715,371.7303586973738,8.937429977862413,9.410531329330633,0.0875980309910275,6,take_profit,False
2013-03-06 15:30:00,short,26.70191679580695,0.68,-0.4391114511125776,380.31017771560727,8.935665058500643,9.508704353613805,0.0,3,take_profit,False
2013-03-20 14:15:00,long,25.130149794428903,0.64,-0.4546833596602525,-50.7819817640336,-1.116992091850347,1.9888655614578976,1.0383048151724967,1,stop_loss,True
2013-03-22 13:45:00,long,26.348527834116847,0.65,-0.6013409519401776,-51.96035125305428,-1.1467540583431797,1.871114243877208,6.824063712964107,2,stop_loss,True
2013-03-22 14:30:00,long,33.81451845659475,0.72,-0.8861109278772739,-50.63139460661684,-1.1212817670310222,1.7282651801937916,2.0769502604079806,1,stop_loss,True
2013-03-25 14:15:00,long,46.26651637192998,0.85,-1.7916593005618635,-49.27839975941226,-1.098708883075502,0.0,8.772751983343094,1,stop_loss,True
2013-03-26 15:00:00,long,30.01229192638503,0.55,-1.1798290458167493,-49.72306203743492,-1.112289298709369,1.6422309936261223,1.3334354221750375,1,stop_loss,True
2013-03-27 14:15:00,short,37.90271093166046,0.68,-1.1198107884184951,-49.66761441263166,-1.1147687889208482,0.0,3.572178555164658,1,stop_loss,True
2013-03-27 14:45:00,short,36.13014830685098,0.74,-0.8174287947960784,-49.16986679993707,-1.1073002034891424,1.3949026453600697,1.30101496730707,1,stop_loss,True
2013-04-03 14:00:00,short,26.79453510562573,0.56,-0.653277756293996,-48.441023830513984,-1.0934337803366831,0.0116792225420853,1.541657375556597,2,stop_loss,True
2013-04-10 14:15:00,long,33.70777451679253,0.74,-1.0165639516702745,-49.1924095196127,-1.0959019756025734,1.8940640181524584,2.013941487655948,2,stop_loss,True
2013-04-10 15:00:00,long,38.90785691388851,0.75,-1.060067241776132,-48.8316388390851,-1.0914531512196568,1.4975453512231824,1.9090845317118987,1,stop_loss,True
2013-04-22 14:30:00,short,45.40696200031204,0.51,1.6404769979627432,396.2263175573579,8.970443407463605,10.25613761023141,0.0,11,take_profit,False
2013-04-24 15:30:00,short,31.02043467471753,0.6,-0.0106606105379433,-47.96212202250892,-1.057392039479631,0.0,5.05767347914704,1,stop_loss,True
2013-04-24 16:00:00,short,31.07631134951473,0.65,0.1174693734006933,-47.54922930241207,-1.051625182457698,1.9682100812016496,1.5100365868889918,3,stop_loss,True
2013-04-29 15:45:00,long,31.413833604087905,0.53,0.5731110249813023,-47.33076283367913,-1.0534964478429096,1.1501736286236215,1.370846475975776,1,stop_loss,True
2013-04-30 15:15:00,long,27.939422913526524,0.64,0.3727475800337988,-47.18501135333907,-1.0535821208112874,3.355580315810082,1.1118290068351306,6,stop_loss,True
2013-05-01 16:00:00,long,34.29467965395343,0.77,-0.8193463438578583,-46.985383227783394,-1.0524512064775615,0.0,5.22545144533184,1,stop_loss,True
2013-05-03 15:15:00,long,33.576630673957894,0.77,0.9862949451318844,-47.01898076436554,-1.056539645283608,0.0,12.912241491655704,1,stop_loss,True
2013-05-09 15:15:00,long,26.72812286182954,0.63,-0.2266540800059923,-47.07244482659781,-1.0819731218229234,0.0,4.262602334795972,1,stop_loss,True
2013-05-09 15:45:00,long,32.061994146169575,0.66,-0.4247098270499778,-46.617255859438615,-1.074999840721812,1.4906218343472903,3.9937415184401073,2,stop_loss,True
2013-05-16 15:45:00,short,35.787616503792506,0.58,-1.945674762718267,-45.31708881776527,-1.0483989095961934,0.2661940027793392,1.627413335173519,1,stop_loss,True
2013-05-22 14:45:00,short,29.77562195594124,0.63,0.9073264993305272,-46.05303331522735,-1.047367615927178,4.055852113768251,1.3262932459621954,4,stop_loss,True
2013-05-30 13:30:00,long,40.71660669452808,0.55,1.8421169949215384,-47.51841768975998,-1.0648005568240588,0.0,3.2319277716028827,1,stop_loss,True
2013-05-31 15:00:00,long,27.81039988185129,0.65,-0.719497281930858,-47.326191518864334,-1.0638916181802804,1.4375614090577635,1.629236263598605,1,stop_loss,True
2013-06-04 15:00:00,long,52.97941020946936,0.57,-1.6386023379598669,-47.537855884709,-1.0790363895523492,1.0571117102635683,1.2053049406744474,1,stop_loss,True
2013-06-04 16:00:00,long,58.47925954149467,0.72,-1.8465925908359189,-47.02495337433856,-1.0708607827899097,4.694526859835721,5.916875362962864,7,stop_loss,True
2013-06-06 15:45:00,long,27.498147652558647,0.75,0.6423025507429512,-46.306232842875445,-1.0578925150745473,0.0,3.4228949537857325,1,stop_loss,True
2013-06-11 14:15:00,short,40.62238925542109,0.87,-1.978346141736376,-47.02322004139865,-1.0598030226348951,0.0,2.780840552525178,1,stop_loss,True
2013-06-14 15:45:00,short,29.28159283491721,0.65,-0.5123293127480636,-47.18174901924176,-1.0703716485963788,3.6241399027167,3.1227419064671023,5,stop_loss,True
2013-06-24 16:00:00,short,29.27922332075413,0.75,-0.5728984949703495,203.95090725299175,4.672895997070424,6.422236549819733,0.0,12,time_stop,False
2013-06-27 14:45:00,short,31.37374921664159,0.54,-0.6570502331043161,-46.21022824790506,-1.0474792967408866,2.172177825897582,1.6973848584881772,2,stop_loss,True
2013-07-08 13:15:00,short,28.966917624262905,0.67,0.7701301519420451,-46.086405428026815,-1.058089742799317,0.3630608924960621,3.187674636115333,3,stop_loss,True
2013-07-12 14:15:00,long,39.91369357116517,0.54,-1.3318215006478151,387.52845496034905,8.954462214876205,9.972774941938802,0.5009156363530469,9,take_profit,False
2013-07-15 15:00:00,long,33.62414342702694,0.52,-0.9642651966775648,-47.65765228501361,-1.0723977312097204,0.0,4.108571246155334,1,stop_loss,True
2013-07-15 15:30:00,long,36.246879036850174,0.7,-1.0678055127062651,396.79055023716506,8.957442407418947,9.04774418274002,0.0,1,take_profit,False
2013-07-16 15:45:00,long,30.27974732255493,0.87,1.2964353706462783,-48.66701770585073,-1.0698945793062806,5.198409335909382,2.4637839205485736,12,stop_loss,True
2013-07-17 15:30:00,long,26.07225950835597,0.64,-0.7165830907189485,405.3605875693451,8.940132677394942,14.978804116071892,0.0,1,take_profit,False
2013-07-23 14:00:00,long,25.85068563643777,0.6,-0.6816575945210067,233.6828146751784,5.019202652048961,6.32398489283313,0.7260481823716487,12,time_stop,False
2013-07-26 15:15:00,long,44.19305169386698,0.55,-1.1864797719021614,-50.458692282817545,-1.0746420478788767,1.1756122540933722,2.873718843339307,1,stop_loss,True
2013-07-26 15:45:00,long,46.48947985142162,0.63,-1.2726624626852203,-50.05154509314643,-1.0694185728449226,8.390969992637695,8.373615349426268,8,stop_loss,True
2013-07-29 16:00:00,long,37.24461084915024,0.79,0.9839860150307964,90.23635326922695,1.9342265354974688,2.859945850151854,0.7676696755670261,12,time_stop,False
2013-08-20 14:15:00,long,31.3055181737999,0.87,0.0075292357851151,412.5105503826737,8.96134948381366,10.319687821715272,0.0,11,take_profit,False
2013-09-04 13:30:00,long,33.39850491778687,0.54,-0.80964551007967,-51.29115916115207,-1.0786067485561228,1.169275384773444,2.8101912608838484,2,stop_loss,True
2013-09-04 15:30:00,long,39.7206129010925,0.65,-1.1291663133672498,-50.87080332977232,-1.07323985636317,0.0,6.628207000872908,1,stop_loss,True
2013-09-04 16:00:00,long,43.49239424534052,0.76,-1.153400766982087,-50.30776973688873,-1.0647896557844976,1.0123383716336936,1.247200873852681,2,stop_loss,True
2013-09-12 13:45:00,short,60.32589526283355,0.85,-3.0629471247413043,420.5261265471874,8.958433494509952,9.967648016703649,0.0,7,take_profit,False
2013-09-13 15:15:00,short,29.15652724012496,0.88,-1.3066892972319344,-50.66988647883432,-1.0511660224279125,0.4732857074586276,4.118864805450598,1,stop_loss,True
2013-09-20 15:30:00,long,35.09743074420687,0.58,-1.125717451890727,-51.49868357006594,-1.06240427021447,5.124950691368128,1.2714870056208882,5,stop_loss,True
2013-09-27 15:00:00,short,26.47889517055318,0.86,0.379435930393838,-50.87891739934818,-1.059610312849106,0.0,5.037071435753876,1,stop_loss,True
2013-10-02 16:00:00,short,27.10961202991912,0.71,0.5252221988420571,-49.94235976523752,-1.0536185081989906,2.446344436581083,1.3739742726003554,2,stop_loss,True
2013-10-07 15:30:00,short,26.350819708024307,0.62,0.4520203325082044,-52.24289810203759,-1.0876426516105788,3.713857362001765,7.559178701419149,4,stop_loss,True
2013-10-14 15:15:00,short,47.009672803612105,0.6,1.2949399060102336,250.1030229309669,4.986312546980261,5.97069528226965,0.9199838647564932,12,time_stop,False
2013-10-17 14:15:00,short,48.77764713049629,0.89,2.7785361555669765,-54.04453069243293,-1.0371620479650063,0.0,2.155398781972365,1,stop_loss,True
2013-10-23 14:00:00,long,36.7961198350523,0.7,-1.052922404827034,132.25447565064002,2.487600076642688,6.399816937265339,0.4054678539019551,12,time_stop,False
2013-10-29 14:00:00,long,32.65175461635691,0.88,-1.4238271352250746,192.86663169943563,3.5302524810324303,8.56710261179794,0.0,12,time_stop,False
2013-10-31 14:00:00,long,34.24520505669776,0.5,-1.150478127644614,-59.66894810240127,-1.0807412569803991,0.0,6.6409683866438005,1,stop_loss,True
2013-10-31 14:30:00,long,38.2750079027677,0.75,-1.130378991854904,-58.77276464943095,-1.0679719268813856,2.124122715045233,1.2574806473067934,2,stop_loss,True
2013-10-31 16:00:00,long,44.990351493531264,0.86,-1.3494248313857071,-57.90357984509582,-1.0555597164657202,0.8542306406613979,1.034799719174831,1,stop_loss,True
2013-11-05 13:30:00,short,28.205117855609227,0.72,-1.0835432162773568,-60.02185581683938,-1.105004427813501,2.546357374479783,1.1156720455196405,4,stop_loss,True
2013-11-06 13:15:00,short,29.146903102521563,0.73,1.1222875118174562,172.6667654222158,3.1999855205796885,6.399971041159115,0.6700330692909193,12,time_stop,False
2013-11-25 16:00:00,short,36.91635955596178,0.87,-1.0467329646017636,-57.4042018571124,-1.0783505342992488,0.822680610143003,1.322165266300937,1,stop_loss,True
2013-12-10 14:15:00,short,39.82259716068277,0.84,1.0851397443275093,-57.091801143595305,-1.0976522913458944,0.0,1.7455347078095274,1,stop_loss,True
2013-12-19 13:45:00,short,41.999303203906834,0.58,-2.7209967019967007,352.1524822175388,6.569868136265136,7.868994603888164,0.0,12,time_stop,False
2013-12-23 14:30:00,short,27.454696889508813,0.71,-1.3145290525135962,-59.24182038954919,-1.087471937764171,0.0,4.1767850282428975,1,stop_loss,True
2013-12-26 15:30:00,short,29.264590408733117,0.66,1.2429922557689626,-60.57644202824133,-1.1267890359367525,0.0,7.195277789417196,1,stop_loss,True
2013-12-30 13:30:00,short,33.04439734468093,0.79,-1.7130117247713743,-59.05724157815139,-1.1059472911424368,4.396812582415047,3.284366025418556,9,stop_loss,True
2014-01-08 13:15:00,long,42.17780873129706,0.62,-0.8370009214825734,-61.0914118246534,-1.1027878231207615,8.261571283338807,6.359996555602673,9,stop_loss,True
2014-01-08 15:45:00,long,36.21878820968377,0.9,-0.2457884643219099,-59.17136152563471,-1.0716736404210796,1.8635146509499056,2.1681276227394948,3,stop_loss,True
2014-01-21 14:00:00,long,34.71548044889757,0.81,-1.8551379173516775,-63.82007169675384,-1.1372196445139289,0.0,7.324098525937576,1,stop_loss,True
2014-01-24 15:30:00,long,35.661287941634846,0.79,1.6002219550159258,-60.40268103663542,-1.0800092595153783,1.4701701435964458,1.9002199134918327,3,stop_loss,True
2014-01-27 15:30:00,long,28.846387625959373,0.8,-0.8434063933678926,-59.61192561950739,-1.0763386261660437,2.566886304835608,2.452378365586325,4,stop_loss,True
2014-01-30 15:45:00,long,42.81566981156054,0.86,-1.480088393310803,-58.68643773551258,-1.066570600827784,0.0,2.86253583559736,1,stop_loss,True
2014-01-31 13:45:00,short,25.109772821628333,0.57,-0.0805862614820767,-60.34431709248752,-1.1038920384643711,0.402581649049734,1.194758442341451,1,stop_loss,True
2014-01-31 14:30:00,short,30.388369385154263,0.62,0.5189732200603282,-60.06902967476974,-1.1025072914568157,1.0122595031372164,1.473542314692885,2,stop_loss,True
2014-01-31 15:15:00,short,35.32084089671248,0.6,0.992472428173092,-59.96096314255319,-1.1041759237683872,0.0,6.8756109687194895,1,stop_loss,True
2014-01-31 15:45:00,short,40.37216882225326,0.71,1.2384868927633044,484.0265478336291,8.942930506820653,11.299759649469584,0.6962478167856385,6,take_profit,False
2014-02-04 15:30:00,long,27.880903127625896,0.68,-0.8728068936502789,-60.345666145412,-1.0894583215985103,2.0239945261680767,2.5607444557596475,1,stop_loss,True
2014-02-06 15:15:00,long,34.94018836814269,0.66,0.9492569136806526,-61.37531336215108,-1.1116805803366228,2.582613420286623,5.723629742256995,1,stop_loss,True
2014-02-13 14:45:00,long,33.57717902271484,0.64,0.4269444229805832,504.2615000929964,8.924949303170637,9.066124177036835,0.0,7,take_profit,False
2014-02-26 14:45:00,long,25.523223123457967,0.66,-0.6286685388324282,-64.28879880268222,-1.1194414167211366,0.0,8.375829347577167,1,stop_loss,True
2014-02-26 15:15:00,long,32.36786478428327,0.8,-0.9885181011342532,-63.057643303256974,-1.1017035560011077,4.958048355058624,2.9239772350344477,7,stop_loss,True
2014-02-27 14:45:00,long,28.70469741486957,0.73,0.7922085319744151,169.40615633969645,2.969572776494674,6.785937790036359,0.9047917053381284,12,time_stop,False
2014-03-04 14:00:00,long,34.613925491806256,0.54,-1.8704935057255327,-62.29480796601172,-1.08595845161697,0.0,1.837361903314444,1,stop_loss,True
2014-03-04 15:30:00,long,42.669852941171854,0.62,-2.120514843618714,-61.94650306127461,-1.0834162378766836,2.2209573334688355,1.48063822231232,4,stop_loss,True
2014-03-18 14:30:00,long,29.228479253918877,0.78,-0.61897434748066,-63.52169175058731,-1.078243335012189,0.0,2.376641300997242,1,stop_loss,True
2014-03-18 15:00:00,long,34.672540395749365,0.79,-0.9669570877476994,382.2522815214026,6.50956420638672,6.852172848828025,0.0,12,time_stop,False
2014-03-19 15:00:00,long,36.06651787996366,0.76,-1.983449089522748,-64.85720001887867,-1.083329505437567,1.8957462487063068,2.9373650666768416,4,stop_loss,True
2014-03-21 13:15:00,short,35.47612728734481,0.65,1.3018609678907291,373.4003548048699,6.257355841841624,6.712796298684325,0.8118721187198734,12,time_stop,False
2014-04-03 16:00:00,short,42.08775166679288,0.85,-1.4550409262779325,-68.75786942307164,-1.0937953212737133,0.820709061145793,1.3952054039475548,2,stop_loss,True
2014-04-04 14:45:00,short,46.55538995434689,0.67,1.6712465335653588,-70.40939052004815,-1.1237550761515955,0.1856326142277451,2.289468908806629,1,stop_loss,True
2014-04-11 16:00:00,long,26.178163482424868,0.81,0.6667296106892099,-68.40287968855982,-1.0895806172694915,4.0983132400830655,1.7804147682326754,6,stop_loss,True
2014-04-25 13:45:00,short,25.91573859197465,0.5,1.1036214900009007,-71.87165582861391,-1.1279197523392026,0.0799498452120015,8.202854118758998,1,stop_loss,True
2014-04-25 14:15:00,short,30.691279353752016,0.59,1.1575653443085072,-70.20669370491981,-1.1055314771054146,0.3034029966783665,1.8204179800701996,1,stop_loss,True
2014-04-25 14:45:00,short,36.09663184376098,0.57,1.4384809600828454,-70.03728335049466,-1.1065337280170615,2.1040411283387868,2.2904751523689475,2,stop_loss,True
2014-04-29 13:15:00,short,48.4327960719086,0.65,-1.725227127417414,-69.86653912225509,-1.1152836042666716,2.363313887469061,1.354582350134374,5,stop_loss,True
2014-05-01 13:30:00,short,41.9624246280201,0.61,-1.7140488420110904,558.0633868804379,8.938304349461584,9.414756272085606,0.6169565053791266,6,take_profit,False
2014-05-06 13:15:00,long,31.2981941223724,0.6,0.2262587433003153,-72.30848266361926,-1.1302984836253116,8.143655226589386,2.101063048460002,6,stop_loss,True
2014-05-12 15:00:00,short,31.12641861729932,0.58,1.610909277256667,-70.84613739841518,-1.108728633720128,1.6717027434485092,9.364253579154346,1,stop_loss,True
2014-05-19 14:15:00,short,54.23321697263265,0.78,2.124151731311001,-73.63042999678554,-1.1375664900545912,5.055568509510921,5.124351754538217,4,stop_loss,True
2014-05-22 14:30:00,short,35.947508923817054,0.5,1.293850076997258,-74.0360000851001,-1.1557348521818422,2.316555926207118,10.278500244010887,3,stop_loss,True
2014-05-22 15:30:00,short,40.72242683887504,0.67,1.2870746571096436,569.9767742953034,8.928547763194075,9.9318609161683,0.4858752102872499,11,take_profit,False
2014-05-30 15:00:00,short,30.58501735860898,0.56,-1.1720128914555334,-74.86268879316039,-1.1427452564913183,7.226478609879477,2.051963062064728,2,stop_loss,True
2014-06-06 15:30:00,short,31.49546330270126,0.68,-0.2629304978857926,-75.51243287179518,-1.146832141610019,3.303723186228347,3.4138472924362784,1,stop_loss,True
2014-06-10 14:15:00,short,27.10483902749286,0.62,-0.3229410469302112,-79.83510952965798,-1.2166679949151715,0.0,3.7916899110192017,1,stop_loss,True
2014-06-10 14:45:00,short,26.01791054829377,0.69,-0.2647329102363473,-79.1413251386243,-1.2105132647958543,1.184137114477879,1.3683362211742518,1,stop_loss,True
2014-06-17 15:45:00,long,34.84638786538404,0.88,-1.06488571269555,577.9797395772805,8.932279321147197,9.49443917534469,0.0,4,take_profit,False
2014-06-26 15:00:00,long,53.80854139765167,0.75,-1.8799415795815275,604.9628396928008,8.929047752064154,9.45083942519241,0.0,1,take_profit,False
2014-07-03 13:45:00,long,30.90946032559023,0.54,-1.03061552717068,-81.95436796876646,-1.1473193238479225,0.147319323848341,8.931234008288248,1,stop_loss,True
2014-07-03 14:15:00,long,33.703731880829416,0.77,-0.8275493397237089,-79.7166615888445,-1.1198470430621283,0.4194646507181304,1.1984704306223053,1,stop_loss,True
2014-07-03 14:45:00,long,37.98362294598524,0.74,-0.9483068991684674,-79.75959749072518,-1.1242270869522693,2.5466552825236364,1.7236508314645,1,stop_loss,True
2014-07-14 14:15:00,long,52.27011319086274,0.86,-2.8322092542453587,-77.9125887243369,-1.1019095276717463,0.0,4.012687652078502,1,stop_loss,True
2014-07-24 13:15:00,short,33.915756552737584,0.55,-0.85800758284382,378.7614655251321,5.429794052272937,7.709357736026051,0.0,12,time_stop,False
