entry_time,exit_time,direction,entry_price,stop_price,take_profit,exit_price,pnl,equity_after,r_multiple,mfe_r,mae_r,mfe_r_prior_bars,exit_reason,bars_held,holding_minutes,atr_pct_entry,trend_state,session,day_sweep,week_sweep,sweep_bucket,year
2012-06-04 15:15:00,2012-06-04 15:30:00,long,1619.44,1617.8872287086465,1633.4149416221826,1617.8072287086466,-31.379979644760567,9916.110681106202,-1.0515207876687303,0.09660147687886939,2.9624452909547765,0.0,stop_loss,1,15,0.41,up,London+NY overlap,False,False,no_sweep,2012
2012-06-04 15:45:00,2012-06-04 17:30:00,long,1617.02,1615.3778400600063,1631.7994394599432,1615.2978400600064,-31.1975615035577,9884.913119602645,-1.0487163266205572,3.008233168822178,3.611097710752128,3.008233168822178,stop_loss,7,105,0.52,up,London+NY overlap,False,False,no_sweep,2012
2012-06-07 13:15:00,2012-06-07 13:30:00,long,1617.73,1616.5263001027292,1628.5632990754366,1616.4463001027293,-31.62564519179962,9853.287474410845,-1.0664617486312957,0.0,3.4975495217251544,0.0,stop_loss,1,15,0.49,up,London+NY overlap,False,False,no_sweep,2012
2012-06-07 13:45:00,2012-06-07 14:15:00,long,1613.78,1612.5667842722512,1624.6989415497385,1624.6489415497385,264.820517528732,10118.107991939576,8.958787214131169,10.6905966542875,0.0,6.6517436391749625,take_profit,2,30,0.53,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-08 16:00:00,2012-06-08 19:00:00,long,1575.11,1573.089756707804,1593.2921896297614,1585.24,152.20409495375043,10270.312086893326,5.0142475607429535,6.939758223259281,0.0,6.939758223259281,time_stop,12,180,0.77,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-12 16:00:00,2012-06-12 16:15:00,short,1599.94,1601.4654522341314,1586.210929892819,1601.5454522341313,-32.42676850091778,10237.885318392407,-1.0524434644428473,0.0,3.133497000462959,0.0,stop_loss,1,15,0.83,down,London+NY overlap,False,False,no_sweep,2012
2012-06-13 14:00:00,2012-06-13 14:15:00,long,1610.2,1609.2216413331485,1619.0052280016646,1609.1416413331485,-33.22509941621283,10204.660218976194,-1.0817696032247266,0.0,1.4718528580464765,0.0,stop_loss,1,15,0.38,up,London+NY overlap,False,False,no_sweep,2012
2012-06-15 15:15:00,2012-06-15 15:30:00,long,1622.11,1621.272353898298,1629.6488149153176,1629.5988149153177,273.6984443609824,10478.358663337176,8.940308920559756,11.675575138628705,0.0,0.0,take_profit,1,15,0.31,up,London+NY overlap,False,False,no_sweep,2012
2012-06-18 14:15:00,2012-06-18 15:15:00,long,1619.87,1618.6817215162669,1630.5645063535962,1618.601721516267,-33.55142002352316,10444.807243313653,-1.0673242855905325,3.2988899939391483,1.784093568150639,3.2988899939391483,stop_loss,4,60,0.4,up,London+NY overlap,False,False,no_sweep,2012
2012-06-19 15:30:00,2012-06-19 15:45:00,long,1629.61,1628.7376992432696,1637.4607068105731,1628.6576992432697,-34.208148158643446,10410.59909515501,-1.0917114875605494,1.7310543277069352,2.694024947093487,0.0,stop_loss,1,15,0.45,up,London+NY overlap,False,False,no_sweep,2012
2012-06-20 13:15:00,2012-06-20 13:45:00,long,1614.12,1613.2047683764126,1622.357084612286,1613.1247683764127,-33.96175516546251,10376.637339989547,-1.087409567084632,1.3767006815844436,4.457887921320204,1.3767006815844436,stop_loss,2,30,0.62,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-20 14:15:00,2012-06-20 14:45:00,long,1611.78,1610.7624332204998,1620.9381010155014,1610.6824332205,-33.57731204497589,10343.060027944572,-1.0786189187890198,1.1989385115336686,1.1498016872905312,1.1989385115336686,stop_loss,2,30,0.72,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-20 15:15:00,2012-06-20 15:30:00,long,1607.94,1606.797600614606,1618.2215944685481,1606.717600614606,-33.202093023425356,10309.857934921147,-1.0700280488791818,0.0,6.845241777946388,0.0,stop_loss,1,15,0.78,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-22 14:45:00,2012-06-22 17:30:00,short,1570.14,1571.074468243203,1561.729785811175,1561.7797858111749,276.71123514119887,10586.569170062347,8.94649363382378,9.866573922724623,0.8989069517448862,7.918942193943915,take_profit,11,165,0.2,down,London+NY overlap,False,False,no_sweep,2012
2012-06-25 15:45:00,2012-06-25 16:00:00,short,1571.51,1572.4869242826908,1562.717681455782,1572.5669242826907,-34.36049924587251,10552.208670816473,-1.0818896627071033,1.1874001092541577,1.709446709012405,0.0,stop_loss,1,15,0.57,down,London+NY overlap,False,False,no_sweep,2012
2012-06-27 15:00:00,2012-06-27 16:15:00,short,1571.31,1572.3093890375708,1562.3154986618617,1572.3893890375707,-34.19070432008159,10518.017966496393,-1.0800489068745232,8.625269715737613,11.77719542392492,8.625269715737613,stop_loss,5,75,0.74,down,London+NY overlap,False,False,no_sweep,2012
2012-06-28 13:45:00,2012-06-28 14:15:00,short,1570.1000000000001,1571.0194677129764,1561.8247905832147,1571.0994677129763,-34.29947309837085,10483.718493398022,-1.087006861547071,4.089322492716296,1.5334959347683639,4.089322492716296,stop_loss,2,30,0.59,down,London+NY overlap,False,False,no_sweep,2012
2012-06-29 14:00:00,2012-06-29 14:15:00,short,1577.3700000000001,1578.729150818444,1565.1376426340053,1578.8091508184439,-33.30237935047365,10450.416114047548,-1.0588602816658157,0.0,4.907475983891728,0.0,stop_loss,1,15,0.63,down,London+NY overlap,False,False,no_sweep,2012
2012-06-29 14:30:00,2012-06-29 15:15:00,short,1583.3600000000001,1584.799956573046,1570.4003908425861,1584.879956573046,-33.093036889323436,10417.323077158224,-1.0555572310286434,3.250098015178636,4.041788557337435,3.250098015178636,stop_loss,3,45,0.74,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-06-29 15:30:00,2012-06-29 15:45:00,short,1586.6100000000001,1588.3631452957823,1570.831692337961,1588.4431452957822,-32.678067538631986,10384.645009619591,-1.0456322702929406,0.0,7.803118220099813,0.0,stop_loss,1,15,0.87,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-04 13:15:00,2012-07-04 16:15:00,long,1615.07,1614.208626268242,1622.822363585823,1616.1200000000001,37.976119510336744,10422.621129129928,1.2189830746953279,2.5424504129355925,0.5456400429587982,2.5424504129355925,time_stop,12,180,0.58,up,London+NY overlap,False,False,no_sweep,2012
2012-07-06 16:00:00,2012-07-06 16:30:00,long,1588.27,1586.2674762845302,1606.2927134392273,1586.1874762845302,-32.517001688057576,10390.10412744187,-1.039949589301697,1.6429268600337683,1.4381852148623435,1.6429268600337683,stop_loss,2,30,0.89,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-09 13:30:00,2012-07-09 13:45:00,short,1584.07,1584.7852914703058,1577.6323767672466,1584.8652914703057,-34.65647864335709,10355.447648798512,-1.1118425191981147,0.0,2.208889754164988,0.0,stop_loss,1,15,0.2,down,London+NY overlap,False,False,no_sweep,2012
2012-07-10 14:00:00,2012-07-10 15:30:00,short,1596.1100000000001,1597.0238302899234,1587.8855273906915,1597.1038302899233,-33.78600267218355,10321.66164612633,-1.0875436072562754,5.646562668034994,2.3199055922932907,5.646562668034994,stop_loss,6,90,0.76,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-11 14:00:00,2012-07-11 17:00:00,short,1578.52,1579.5121361518418,1569.5907746334244,1579.5921361518417,-33.46181845308298,10288.199827673247,-1.0806340942736687,8.779037014053726,2.116644974685643,8.779037014053726,stop_loss,12,180,0.58,down,London+NY overlap,False,False,no_sweep,2012
2012-07-13 13:45:00,2012-07-13 14:00:00,short,1582.75,1583.694449438313,1574.2499550551827,1583.774449438313,-33.47899879173192,10254.720828881515,-1.0847054344622387,0.0,2.255282192559272,0.0,stop_loss,1,15,0.36,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-16 13:30:00,2012-07-16 15:15:00,short,1585.75,1586.5455791242218,1578.589787882003,1578.639787882003,274.9440178266631,10529.664846708178,8.937152699867024,9.904734501056279,0.32680596069473433,7.453689795845628,take_profit,7,105,0.27,down,London+NY overlap,False,False,no_sweep,2012
2012-07-17 14:30:00,2012-07-17 14:45:00,long,1592.93,1592.1352667861067,1600.0825989250409,1592.0552667861068,-34.7688283749627,10494.896018333215,-1.1006627112109924,0.8304673674912572,1.1576211789275537,0.0,stop_loss,1,15,0.46,up,London+NY overlap,False,False,no_sweep,2012
2012-07-17 15:00:00,2012-07-17 15:15:00,long,1592.59,1591.793265749245,1599.7606082567954,1591.713265749245,-34.64606217944692,10460.249956153768,-1.1004098919107843,0.0,9.187505109845036,0.0,stop_loss,1,15,0.47,up,London+NY overlap,False,False,no_sweep,2012
2012-07-17 15:30:00,2012-07-17 15:45:00,long,1587.26,1586.2838107735836,1596.0457030377472,1586.2038107735837,-33.95244388181415,10426.297512271954,-1.081951324430825,2.765857199542907,1.5673190797409262,0.0,stop_loss,1,15,0.71,up,London+NY overlap,False,False,no_sweep,2012
2012-07-19 13:15:00,2012-07-19 13:30:00,short,1582.8500000000001,1583.8040594917666,1574.2634645741032,1583.8840594917665,-33.901696905451196,10392.395815366503,-1.0838522132952195,0.0,2.316417392282342,0.0,stop_loss,1,15,0.61,down,London+NY overlap,False,False,no_sweep,2012
2012-07-19 13:45:00,2012-07-19 14:00:00,short,1584.3300000000002,1585.265030888309,1575.9147220052218,1585.3450308883089,-33.844666164580055,10358.551149201923,-1.0855586708420122,0.14972767397376488,3.78597118476221,0.0,stop_loss,1,15,0.59,down,London+NY overlap,False,False,no_sweep,2012
2012-07-19 14:15:00,2012-07-19 14:30:00,short,1587.6200000000001,1588.5954603067562,1578.8408572391963,1588.6754603067561,-33.624247438143065,10324.92690176378,-1.0820125631415694,0.953396046521675,2.5936473093544588,0.0,stop_loss,1,15,0.63,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-19 14:45:00,2012-07-19 15:30:00,short,1589.3400000000001,1590.3583815910295,1580.1745656807357,1590.4383815910294,-33.408036056967994,10291.518865706812,-1.0785560154510145,4.045634795731042,2.189748930698815,4.045634795731042,stop_loss,3,45,0.66,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-24 15:45:00,2012-07-24 16:00:00,short,1576.31,1577.1662318769365,1568.6039131075702,1577.2462318769365,-33.75924775882348,10257.759617947988,-1.093432634493999,0.0,5.6993907041392555,0.0,stop_loss,1,15,0.63,down,London+NY overlap,False,False,no_sweep,2012
2012-07-25 13:45:00,2012-07-25 14:00:00,short,1591.14,1592.1055589507623,1582.4499694431406,1592.1855589507622,-33.322954672562105,10224.436663275426,-1.0828535636656622,0.0,2.4959636054301946,0.0,stop_loss,1,15,0.55,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-25 14:15:00,2012-07-25 14:30:00,short,1593.0800000000002,1594.037038074892,1584.4666573259735,1594.117038074892,-33.23733002577004,10191.199333249657,-1.0835912406190984,1.9017007240863868,1.0135437925072794,0.0,stop_loss,1,15,0.51,down,London+NY overlap,True,False,prev_day_sweep,2012
2012-07-27 15:45:00,2012-07-27 16:30:00,long,1619.1299999999999,1617.7437633261136,1631.6061300649765,1617.6637633261137,-32.338006549928714,10158.861326699727,-1.0577102031038097,6.427473870692708,1.8539402747115263,6.427473870692708,stop_loss,3,45,0.75,up,London+NY overlap,False,False,no_sweep,2012
2012-07-31 14:15:00,2012-07-31 14:45:00,long,1623.46,1622.7091677540166,1630.2174902138506,1622.6291677540166,-33.72381627659192,10125.137510423136,-1.1065484339915896,0.9589359059252155,1.2785812079002874,0.759157592190682,stop_loss,2,30,0.64,up,London+NY overlap,False,False,no_sweep,2012
2012-08-01 13:15:00,2012-08-01 14:30:00,long,1613.57,1612.8936524440319,1619.657128003712,1612.813652444032,-33.96828868060547,10091.16922174253,-1.1182823820297894,2.809206573210187,1.0349708427616655,2.809206573210187,stop_loss,5,75,0.48,up,London+NY overlap,False,False,no_sweep,2012
2012-08-01 14:45:00,2012-08-01 15:15:00,long,1612.93,1612.246324908962,1619.0830758193426,1612.166324908962,-33.815951502896816,10057.353270239633,-1.1170146478182343,3.5396930965045827,10.180274360195702,3.5396930965045827,stop_loss,2,30,0.5,up,London+NY overlap,False,False,no_sweep,2012
2012-08-01 15:30:00,2012-08-01 15:45:00,long,1608.44,1607.4696212919057,1617.1734083728484,1607.3896212919058,-32.65950596418562,10024.693764275447,-1.082442039723885,0.0,3.5450077081303326,0.0,stop_loss,1,15,0.71,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-08-01 16:00:00,2012-08-01 16:15:00,long,1605.6,1604.535387746592,1615.1815102806702,1604.4553877465921,-32.3339900020512,9992.359774273396,-1.075144729683361,0.0,6.265191837355768,0.0,stop_loss,1,15,0.75,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-08-02 14:00:00,2012-08-02 14:15:00,long,1602.37,1601.5724430664347,1609.548012402087,1601.4924430664348,-32.98396979658665,9959.37580447681,-1.100306318750588,0.0,1.8055137375120107,0.0,stop_loss,1,15,0.45,up,London+NY overlap,False,False,no_sweep,2012
2012-08-02 14:45:00,2012-08-02 15:00:00,long,1599.1,1598.1671164055965,1607.4959523496302,1607.4459523496303,267.30176110359076,10226.6775655804,8.946402744886775,11.812835026912019,0.0,0.0,take_profit,1,15,0.5,up,London+NY overlap,False,False,no_sweep,2012
2012-08-08 15:15:00,2012-08-08 16:15:00,long,1603.93,1603.2079331460727,1610.4286016853464,1610.3786016853464,273.9958349820534,10500.673400562453,8.930754334272823,14.333852805603703,0.0,8.170988555851268,take_profit,4,60,0.65,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-08-09 14:45:00,2012-08-09 15:00:00,long,1610.97,1610.2661517303736,1617.3046344266377,1610.1861517303737,-35.08256692587036,10465.590833636583,-1.1136608605181204,0.4404358345080394,2.06010309689287,0.0,stop_loss,1,15,0.65,up,London+NY overlap,False,False,no_sweep,2012
2012-08-09 15:15:00,2012-08-09 18:15:00,long,1610.7,1609.9844879715977,1617.1396082556214,1613.92,141.29407115442285,10606.884904791006,4.500273751078355,8.259819213935467,0.0,8.259819213935467,time_stop,12,180,0.65,up,London+NY overlap,False,False,no_sweep,2012
2012-08-13 15:00:00,2012-08-13 15:15:00,long,1621.9199999999998,1621.1454634471975,1628.8908289752221,1621.0654634471975,-35.107332880738475,10571.777571910268,-1.1032875720461182,0.25821893011558905,1.626779259727536,0.0,stop_loss,1,15,0.72,up,London+NY overlap,False,False,no_sweep,2012
2012-08-13 15:45:00,2012-08-13 16:00:00,long,1621.3999999999999,1620.645624341652,1628.1893809251324,1620.565624341652,-35.07867906602605,10536.698892844242,-1.1060479604751876,0.0,3.7249346116942728,0.0,stop_loss,1,15,0.68,up,London+NY overlap,False,False,no_sweep,2012
2012-08-14 13:15:00,2012-08-14 13:45:00,long,1612.52,1611.9205122422245,1617.9153898199795,1611.8405122422246,-35.82837753828536,10500.870515305956,-1.1334472622039584,1.0508971898573096,2.3520079963470413,1.0508971898573096,stop_loss,2,30,0.43,up,London+NY overlap,False,False,no_sweep,2012
2012-08-15 15:45:00,2012-08-15 16:00:00,short,1598.16,1599.2350326243115,1588.4847063811974,1599.3150326243115,-33.84692079447233,10467.023594511484,-1.0744163462491807,0.0,4.567303251047492,0.0,stop_loss,1,15,0.78,down,London+NY overlap,False,False,no_sweep,2012
2012-08-16 14:30:00,2012-08-16 14:45:00,short,1604.06,1604.5964070349685,1599.2323366852836,1604.6764070349684,-36.0842413963655,10430.939353115118,-1.1491404750212126,0.9507705282610776,1.2676940376815782,0.0,stop_loss,1,15,0.39,down,London+NY overlap,False,False,no_sweep,2012
2012-08-17 14:30:00,2012-08-17 15:00:00,long,1613.6699999999998,1612.9829851848792,1619.8531333360845,1612.9029851848793,-34.93673575900344,10396.002617356115,-1.1164458149070362,2.430806386186694,1.8631330385139004,1.4264612326128463,stop_loss,2,30,0.7,up,London+NY overlap,False,False,no_sweep,2012
2012-08-20 15:30:00,2012-08-20 15:45:00,long,1612.51,1611.866866130567,1618.2982048248973,1611.786866130567,-35.06751217729156,10360.935105178824,-1.124390898694927,3.0631258803653987,1.6481794077091931,0.0,stop_loss,1,15,0.56,up,London+NY overlap,False,False,no_sweep,2012
2012-08-21 14:15:00,2012-08-21 15:15:00,long,1624.54,1623.9581596309413,1629.7765633215283,1629.7265633215284,277.0741711177323,10638.009276296556,8.914065777043591,20.589839820467606,0.8593422295687636,5.77477978270231,take_profit,4,60,0.53,up,London+NY overlap,False,False,no_sweep,2012
2012-08-22 14:00:00,2012-08-22 14:15:00,long,1638.49,1637.756210206893,1645.0941081379622,1637.676210206893,-35.39339242388961,10602.615883872666,-1.1090230482236498,0.04088364308386865,2.7800877297055475,0.0,stop_loss,1,15,0.74,up,London+NY overlap,False,False,no_sweep,2012
2012-08-22 14:30:00,2012-08-22 15:30:00,long,1636.6399999999999,1635.903186351862,1643.2713228332425,1643.2213228332425,284.11215584147175,10886.728039714139,8.932140236374012,9.893953536858405,0.0,8.686049744292596,take_profit,4,60,0.75,up,London+NY overlap,False,False,no_sweep,2012
2012-08-23 14:15:00,2012-08-23 14:30:00,long,1659.86,1659.0467686287748,1667.1790823410263,1658.9667686287748,-35.87306402267199,10850.854975691467,-1.098372988094898,0.43038182291573823,3.3077917246937436,0.0,stop_loss,1,15,0.21,up,London+NY overlap,False,False,no_sweep,2012
2012-08-24 13:30:00,2012-08-24 13:45:00,long,1666.6499999999999,1665.8941599224684,1673.452560697783,1665.8141599224684,-35.99800963366982,10814.856966057798,-1.1058424954934902,3.008224652307558e-13,1.7464011756440911,0.0,stop_loss,1,15,0.47,up,London+NY overlap,False,False,no_sweep,2012
2012-08-24 14:45:00,2012-08-24 17:45:00,long,1663.35,1662.5262053945028,1670.764151449474,1669.03,223.70280343170612,11038.559769489504,6.894922547559426,8.205928947447381,0.0,7.611120488238906,time_stop,12,180,0.6,up,London+NY overlap,False,False,no_sweep,2012
2012-08-28 13:45:00,2012-08-28 14:00:00,long,1661.77,1661.053879412018,1668.2150852918385,1660.973879412018,-36.81513215081809,11001.744637338687,-1.111713028982121,0.642349916647831,1.8013725923382895,0.0,stop_loss,1,15,0.37,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-08-29 14:45:00,2012-08-29 16:45:00,long,1662.04,1661.3287163318175,1668.4415530136428,1661.2487163318176,-36.717421933577185,10965.027215405109,-1.1124727075547145,8.477630331944276,2.6571677159823675,8.477630331944276,stop_loss,8,120,0.59,up,London+NY overlap,False,False,no_sweep,2012
2012-08-30 13:15:00,2012-08-30 13:30:00,long,1656.6299999999999,1656.078258160508,1661.5956765554265,1655.9982581605082,-37.66471545560484,10927.362499949504,-1.1449953479576869,0.0,1.939312778935709,0.0,stop_loss,1,15,0.35,up,London+NY overlap,False,False,no_sweep,2012
2012-08-30 13:45:00,2012-08-30 15:15:00,long,1655.6299999999999,1655.0777838220706,1660.5999456013626,1660.5499456013627,292.0705579528097,11219.433057902314,8.90945574939849,10.593677320242247,0.0,5.505090436502171,take_profit,6,90,0.36,up,London+NY overlap,False,False,no_sweep,2012
2012-08-31 13:15:00,2012-08-31 15:30:00,long,1657.58,1656.981348836209,1662.9678604741187,1662.9178604741187,300.1135146012058,11519.54657250352,8.916478906208287,10.005827036347396,0.0,7.216222503676515,take_profit,9,135,0.51,up,London+NY overlap,False,False,no_sweep,2012
2012-09-04 13:45:00,2012-09-04 14:00:00,long,1691.24,1690.570554815731,1697.2650066584215,1690.490554815731,-38.68846429816969,11480.85810820535,-1.1195019426232389,0.0,2.4049765952947237,0.0,stop_loss,1,15,0.57,up,London+NY overlap,False,False,no_sweep,2012
2012-09-04 14:15:00,2012-09-04 16:30:00,long,1689.86,1689.1684120605025,1696.0842914554755,1689.0884120605026,-38.426747252746274,11442.431360952603,-1.1156758171029844,8.805821576972901,2.5737869305437027,8.805821576972901,stop_loss,9,135,0.7,up,London+NY overlap,False,False,no_sweep,2012
2012-09-05 15:00:00,2012-09-05 18:00:00,long,1688.75,1687.9810218799576,1695.6708030803811,1693.71,221.41511469998318,11663.846475652586,6.450118502365507,8.244707924394454,0.0,8.244707924394454,time_stop,12,180,0.64,up,London+NY overlap,False,False,no_sweep,2012
2012-09-06 13:30:00,2012-09-06 14:30:00,long,1707.4099999999999,1706.580042900727,1714.8796138934554,1706.500042900727,-38.364392260684475,11625.482083391902,-1.0963905243656769,2.915813362064468,5.614748044305616,2.915813362064468,stop_loss,4,60,0.63,up,London+NY overlap,False,False,no_sweep,2012
2012-09-06 14:45:00,2012-09-06 15:00:00,long,1702.8,1701.7994300063583,1711.8051299427746,1711.7551299427746,312.1451873404641,11937.627270732366,8.950028483446518,10.63393872254258,0.0,0.0,take_profit,1,15,0.85,up,London+NY overlap,False,False,no_sweep,2012
2012-09-07 13:45:00,2012-09-07 15:15:00,long,1694.1399999999999,1693.3488671146113,1701.2601959684966,1693.2688671146113,-39.434309511496764,11898.19296122087,-1.1011208122901264,4.891719294539458,5.308842645236229,4.095392897754138,stop_loss,6,90,0.27,up,London+NY overlap,False,False,no_sweep,2012
2012-09-07 15:30:00,2012-09-07 15:45:00,long,1690.27,1689.2292747525207,1699.6365272273138,1699.5865272273138,319.5363203137546,12217.729281534625,8.951956580163108,36.70517275575306,0.0,0.0,take_profit,1,15,0.64,up,London+NY overlap,True,False,prev_day_sweep,2012
2012-09-10 14:00:00,2012-09-10 14:15:00,long,1732.43,1731.7320124304108,1738.7118881263032,1731.6520124304109,-40.85420109372402,12176.875080440901,-1.1146152216535954,0.0,2.9943226657031117,0.0,stop_loss,1,15,0.2,up,London+NY overlap,False,False,no_sweep,2012
2012-09-10 14:30:00,2012-09-10 14:45:00,long,1731.1599999999999,1730.4491841874458,1737.5573423129856,1730.3691841874459,-40.64202789681841,12136.233052544083,-1.112546736562422,0.6190070510939603,2.433823178164293,0.0,stop_loss,1,15,0.24,up,London+NY overlap,False,False,no_sweep,2012
2012-09-12 14:15:00,2012-09-12 14:45:00,long,1742.21,1741.065355247936,1752.5118027685771,1740.985355247936,-38.953327897121575,12097.279724646962,-1.0698906799298789,0.4542894195446097,1.476440613520081,0.4542894195446097,stop_loss,2,30,0.9,up,London+NY overlap,False,False,no_sweep,2012
2012-09-12 15:00:00,2012-09-12 15:30:00,long,1741.9099999999999,1740.8425931048523,1751.5166620563277,1740.7625931048524,-39.01183952911127,12058.26788511785,-1.0749479887787958,2.1172806830031115,3.916032413695489,2.1172806830031115,stop_loss,2,30,0.86,up,London+NY overlap,False,False,no_sweep,2012
2012-09-14 14:45:00,2012-09-14 15:00:00,long,1772.01,1770.8066608285287,1782.840052543241,1770.7266608285288,-38.57976508354948,12019.6881200343,-1.066481671914756,0.0,2.418270815901514,0.0,stop_loss,1,15,0.5,up,London+NY overlap,False,False,no_sweep,2012
2012-09-14 15:15:00,2012-09-14 15:30:00,long,1769.81,1768.523830000109,1781.385529999019,1768.443830000109,-38.30194449962583,11981.386175534673,-1.0622001757207138,2.2236562820176413,2.316956545598712,0.0,stop_loss,1,15,0.62,up,London+NY overlap,False,False,no_sweep,2012
2012-09-14 15:45:00,2012-09-14 18:45:00,long,1767.5,1766.0219248470328,1780.8026763767052,1774.02,158.55480225277472,12139.940977787448,4.411142415127637,5.480100239652387,0.48035446545104166,5.480100239652387,time_stop,12,180,0.72,up,London+NY overlap,False,False,no_sweep,2012
2012-09-17 14:45:00,2012-09-17 17:00:00,long,1768.26,1767.527745773294,1774.8502880403532,1767.4477457732942,-40.398749552568574,12099.542228234879,-1.1092516739163314,6.882855456735077,3.031733951180986,6.882855456735077,stop_loss,9,135,0.31,up,London+NY overlap,False,False,no_sweep,2012
2012-09-19 15:00:00,2012-09-19 15:15:00,long,1771.6599999999999,1770.5460522930134,1781.6855293628787,1770.4660522930135,-38.905472694226596,12060.636755540652,-1.071816656651102,1.1849748347444065,2.2352934382673846,0.0,stop_loss,1,15,0.64,up,London+NY overlap,False,False,no_sweep,2012
2012-09-19 15:45:00,2012-09-19 16:45:00,long,1768.12,1766.6521198570517,1781.3309212865324,1766.5721198570518,-38.1538374946268,12022.482918046026,-1.0545003625699652,3.6651493828335733,1.7780743288466663,3.6651493828335733,stop_loss,4,60,0.83,up,London+NY overlap,False,False,no_sweep,2012
