year,trades,win_rate_pct,pnl_usd,return_pct,end_equity
2019,49,28.57142857142857,-722.2758602439474,-7.222758602439473,9277.724139756052
2020,34,58.82352941176471,926.6299217331477,9.987685641163207,10204.354061489199
2021,44,40.909090909090914,223.6746075723276,2.1919526334005415,10428.028669061527
2022,13,30.76923076923077,-186.982563617341,-1.793076808199536,10241.046105444186
