trades,win_rate,profit_factor,avg_r,expectancy_usd,avg_mae_r,avg_mfe_r,avg_adx,avg_atr_pct,avg_ema50_slope_atr,loss_count,loss_dollars,regime
293,0.22866894197952217,1.8898412319915372,0.9290204046004324,234.3389577934755,2.4823797600418476,3.8824118894427455,32.952914975669515,0.3662116040955632,-0.2344372453799571,226,77161.30941675819,Quiet Trend
659,0.18361153262518967,1.2152252464591218,0.36128621537294103,58.62962436670988,2.7323678663525692,3.037165367853941,35.36416655295933,0.6960698027314112,0.03773611638635255,538,179518.54205449895,Strong Trend
518,0.1718146718146718,1.293464320811311,0.3266063228927047,84.62301446987452,2.750461080349216,3.301771255180703,18.89327394806431,0.3516023166023166,-0.003637386692787486,429,149369.84971191606,Quiet Range
594,0.20875420875420875,1.5475583281294727,0.7208270528498459,144.19838070765726,2.9212388945903154,3.554416864017356,19.606047295581746,0.6525252525252525,0.012025173311760722,470,156428.70127270743,Volatile Range
