entry_time,exit_time,direction,entry_price,stop_price,take_profit,exit_price,pnl,equity_after,r_multiple,mfe_r,mae_r,mfe_r_prior_bars,exit_reason,bars_held,holding_minutes,atr_pct_entry,trend_state,session,day_sweep,week_sweep,sweep_bucket,time,adx_sig,atr_pct_sig,ema50_slope_sig,regime,year,is_loss
2012-12-12 14:30:00,2012-12-12 15:30:00,short,1715.31,1715.851538360867,1710.4361547521976,1715.9315383608669,-44.4495217330411,12864.982223857283,-1.147727300189502,2.769886878555683,4.394887180641885,2.769886878555683,stop_loss,4,60,0.68,down,ny,True,False,prev_day_sweep,2012-12-12 14:30:00,29.731545782757824,0.68,1.1746328171469913,Strong Trend,2012,True
2013-01-24 14:45:00,2013-01-24 15:15:00,long,1676.31,1675.6013149355308,1682.688165580222,1675.5213149355309,-45.68125640528919,13636.850001031067,-1.112885122053269,3.372443021344617,6.589668999865348,3.372443021344617,stop_loss,2,30,0.71,up,ny,True,False,prev_day_sweep,2013-01-24 14:45:00,29.54698046427329,0.71,-1.4640105680658884,Strong Trend,2013,True
2013-02-12 13:15:00,2013-02-12 14:00:00,short,1646.74,1647.6907079317557,1638.1836286141984,1647.7707079317556,-45.81828495735128,14041.524206010748,-1.0841478200904353,1.6829564018101373,3.8076888590955376,1.6829564018101373,stop_loss,3,45,0.73,down,ny,False,False,no_sweep,2013-02-12 13:15:00,28.779156109723324,0.73,-0.9410665288337698,Strong Trend,2013,True
2013-02-12 14:45:00,2013-02-12 17:30:00,short,1650.17,1651.174546108335,1641.1290850249832,1651.2545461083353,-45.33213255854486,13950.758641958178,-1.0796379572188115,8.750220549424842,1.1746598689783758,8.750220549424842,stop_loss,11,165,0.72,down,ny,False,False,no_sweep,2013-02-12 14:45:00,26.52969839438284,0.72,-0.2476942483874824,Strong Trend,2013,True
2013-02-28 14:15:00,2013-02-28 15:15:00,short,1591.94,1593.096626090604,1581.530365184563,1593.176626090604,-45.19288421060445,14044.56024456342,-1.0691666915088756,2.2133341282859886,2.645625950216855,2.109584091022675,stop_loss,4,60,0.75,down,ny,False,False,no_sweep,2013-02-28 14:15:00,40.67644270594258,0.75,-1.65460321495789,Strong Trend,2013,True
2013-03-22 13:45:00,2013-03-22 14:15:00,long,1608.57,1608.0248702713702,1613.4761675576672,1607.9448702713703,-51.96035125305428,15051.641819011233,-1.1467540583431797,1.871114243877208,6.824063712964107,1.871114243877208,stop_loss,2,30,0.65,up,ny,False,False,no_sweep,2013-03-22 13:45:00,26.348527834116847,0.65,-0.6013409519401776,Strong Trend,2013,True
2013-04-03 14:00:00,2013-04-03 14:30:00,short,1571.21,1572.0662213763765,1563.5040076126122,1572.1462213763764,-48.441023830513984,14718.807102098775,-1.0934337803366831,0.0116792225420853,1.541657375556597,0.0,stop_loss,2,30,0.56,down,ny,False,False,no_sweep,2013-04-03 14:00:00,26.79453510562573,0.56,-0.653277756293996,Strong Trend,2013,True
2013-04-10 14:15:00,2013-04-10 14:45:00,long,1579.93,1579.095814890702,1587.4376659836828,1579.015814890702,-49.1924095196127,14913.340923678255,-1.0959019756025734,1.8940640181524584,2.013941487655948,1.642321332195431,stop_loss,2,30,0.74,up,ny,False,False,no_sweep,2013-04-10 14:15:00,33.70777451679253,0.74,-1.0165639516702745,Strong Trend,2013,True
2013-04-24 16:00:00,2013-04-24 16:45:00,short,1429.92,1431.469631327027,1415.9733180567584,1431.5496313270269,-47.54922930241207,15024.116384260034,-1.051625182457698,1.9682100812016496,1.5100365868889918,1.9682100812016496,stop_loss,3,45,0.65,down,ny,True,False,prev_day_sweep,2013-04-24 16:00:00,31.07631134951473,0.65,0.1174693734006933,Strong Trend,2013,True
2013-04-30 15:15:00,2013-04-30 16:45:00,long,1467.6699999999998,1466.1769646593182,1481.107318066135,1466.0969646593182,-47.18501135333907,14881.2546490202,-1.0535821208112874,3.355580315810082,1.1118290068351306,3.355580315810082,stop_loss,6,90,0.64,up,ny,False,False,no_sweep,2013-04-30 15:15:00,27.939422913526524,0.64,0.3727475800337988,Strong Trend,2013,True
2013-05-09 15:45:00,2013-05-09 16:15:00,long,1464.02,1462.9533310680397,1473.6200203876424,1462.8733310680398,-46.617255859438615,14408.34794306168,-1.074999840721812,1.4906218343472903,3.9937415184401073,1.4906218343472903,stop_loss,2,30,0.66,up,ny,False,False,no_sweep,2013-05-09 15:45:00,32.061994146169575,0.66,-0.4247098270499778,Strong Trend,2013,True
2013-05-22 14:45:00,2013-05-22 15:45:00,short,1395.3,1396.9889175955766,1380.0997416398093,1397.0689175955763,-46.05303331522735,14610.702504697434,-1.047367615927178,4.055852113768251,1.3262932459621954,4.055852113768251,stop_loss,4,60,0.63,down,ny,False,False,no_sweep,2013-05-22 14:45:00,29.77562195594124,0.63,0.9073264993305272,Strong Trend,2013,True
2013-06-04 16:00:00,2013-06-04 17:45:00,long,1395.75,1394.6210257373657,1405.910768363709,1394.5410257373658,-47.02495337433856,14590.717608525145,-1.0708607827899097,4.694526859835721,5.916875362962864,4.694526859835721,stop_loss,7,105,0.72,up,ny,False,False,no_sweep,2013-06-04 16:00:00,58.47925954149467,0.72,-1.8465925908359189,Strong Trend,2013,True
2013-06-14 15:45:00,2013-06-14 17:00:00,short,1388.79,1389.926821455737,1378.5586068983705,1390.0068214557366,-47.18174901924176,14646.07894571642,-1.0703716485963788,3.6241399027167,3.1227419064671023,3.6241399027167,stop_loss,5,75,0.65,down,ny,False,False,no_sweep,2013-06-14 15:45:00,29.28159283491721,0.65,-0.5123293127480636,Strong Trend,2013,True
2013-06-27 14:45:00,2013-06-27 15:15:00,short,1235.0,1236.6849449231845,1219.8354956913397,1236.7649449231844,-46.21022824790506,14659.00586900034,-1.0474792967408866,2.172177825897582,1.6973848584881772,2.172177825897582,stop_loss,2,30,0.54,down,ny,False,False,no_sweep,2013-06-27 14:45:00,31.37374921664159,0.54,-0.6570502331043161,Strong Trend,2013,True
2013-07-08 13:15:00,2013-07-08 14:00:00,short,1231.39,1232.7671794493274,1218.9953849560536,1232.847179449327,-46.086405428026815,14472.658575534584,-1.058089742799317,0.3630608924960621,3.187674636115333,0.3630608924960621,stop_loss,3,45,0.67,down,ny,False,False,no_sweep,2013-07-08 13:15:00,28.966917624262905,0.67,0.7701301519420451,Strong Trend,2013,True
2013-07-16 15:45:00,2013-07-16 18:45:00,long,1289.6699999999998,1288.5254191069755,1299.9712280372162,1288.4454191069758,-48.66701770585073,15113.891564282794,-1.0698945793062806,5.198409335909382,2.4637839205485736,5.198409335909382,stop_loss,12,180,0.87,up,ny,False,False,no_sweep,2013-07-16 15:45:00,30.27974732255493,0.87,1.2964353706462783,Strong Trend,2013,True
2013-07-26 15:45:00,2013-07-26 17:45:00,long,1322.05,1320.8975706612605,1332.4218640486567,1320.8175706612603,-50.05154509314643,15550.807452519834,-1.0694185728449226,8.390969992637695,8.373615349426268,8.390969992637695,stop_loss,8,120,0.63,up,ny,False,False,no_sweep,2013-07-26 15:45:00,46.48947985142162,0.63,-1.2726624626852203,Strong Trend,2013,True
2013-09-04 13:30:00,2013-09-04 14:00:00,long,1402.63,1401.6122756764605,1411.7895189118572,1401.5322756764604,-51.29115916115207,15799.76213399164,-1.0786067485561228,1.169275384773444,2.8101912608838484,1.169275384773444,stop_loss,2,30,0.54,up,ny,False,False,no_sweep,2013-09-04 13:30:00,33.39850491778687,0.54,-0.80964551007967,Strong Trend,2013,True
2013-09-04 16:00:00,2013-09-04 16:30:00,long,1393.99,1392.7552349895789,1405.1028850937898,1392.675234989579,-50.30776973688873,15698.58356092498,-1.0647896557844976,1.0123383716336936,1.247200873852681,0.477823711411037,stop_loss,2,30,0.76,up,ny,False,False,no_sweep,2013-09-04 16:00:00,43.49239424534052,0.76,-1.153400766982087,Strong Trend,2013,True
2013-09-20 15:30:00,2013-09-20 16:45:00,long,1350.12,1348.8380364464645,1361.6576719818197,1348.7580364464643,-51.49868357006594,16106.406868921043,-1.06240427021447,5.124950691368128,1.2714870056208882,5.124950691368128,stop_loss,5,75,0.58,up,ny,True,False,prev_day_sweep,2013-09-20 15:30:00,35.09743074420687,0.58,-1.125717451890727,Strong Trend,2013,True
2013-10-02 16:00:00,2013-10-02 16:30:00,short,1301.81,1303.302022114883,1288.3818009660542,1303.3820221148828,-49.94235976523752,15750.324174595098,-1.0536185081989906,2.446344436581083,1.3739742726003554,2.339107420183102,stop_loss,2,30,0.71,down,ny,False,False,no_sweep,2013-10-02 16:00:00,27.10961202991912,0.71,0.5252221988420571,Strong Trend,2013,True
2013-10-07 15:30:00,2013-10-07 16:30:00,short,1320.19,1321.1027975766342,1311.974821810292,1321.182797576634,-52.24289810203759,15958.805713828364,-1.0876426516105788,3.713857362001765,7.559178701419149,3.209912115240438,stop_loss,4,60,0.62,down,ny,False,False,no_sweep,2013-10-07 15:30:00,26.350819708024307,0.62,0.4520203325082044,Strong Trend,2013,True
2013-10-31 14:30:00,2013-10-31 15:00:00,long,1326.22,1325.0430435170754,1336.8126083463217,1324.9630435170754,-58.77276464943095,18285.268924740576,-1.0679719268813856,2.124122715045233,1.2574806473067934,2.124122715045233,stop_loss,2,30,0.75,up,ny,True,False,prev_day_sweep,2013-10-31 14:30:00,38.2750079027677,0.75,-1.130378991854904,Strong Trend,2013,True
2013-11-05 13:30:00,2013-11-05 14:30:00,short,1313.04,1313.801872634,1306.1831462940002,1313.8818726339998,-60.02185581683938,18046.046109782805,-1.105004427813501,2.546357374479783,1.1156720455196405,2.546357374479783,stop_loss,4,60,0.72,down,ny,False,False,no_sweep,2013-11-05 13:30:00,28.205117855609227,0.72,-1.0835432162773568,Strong Trend,2013,True
2013-12-30 13:30:00,2013-12-30 15:45:00,short,1204.98,1205.735092453401,1198.1841679193922,1205.815092453401,-59.05724157815139,17740.83914623421,-1.1059472911424368,4.396812582415047,3.284366025418556,4.396812582415047,stop_loss,9,135,0.79,down,ny,False,False,no_sweep,2013-12-30 13:30:00,33.04439734468093,0.79,-1.7130117247713743,Strong Trend,2013,True
2014-01-08 13:15:00,2014-01-08 15:30:00,long,1225.4199999999998,1224.6416976917008,1232.4247207746923,1224.5616976917008,-61.0914118246534,18404.658313198543,-1.1027878231207615,8.261571283338807,6.359996555602673,8.261571283338807,stop_loss,9,135,0.62,up,ny,False,False,no_sweep,2014-01-08 13:15:00,42.17780873129706,0.62,-0.8370009214825734,Strong Trend,2014,True
2014-01-08 15:45:00,2014-01-08 16:30:00,long,1221.58,1220.4638295427728,1231.6255341150438,1220.383829542773,-59.17136152563471,18345.48695167291,-1.0716736404210796,1.8635146509499056,2.1681276227394948,1.8635146509499056,stop_loss,3,45,0.9,up,ny,True,False,prev_day_sweep,2014-01-08 15:45:00,36.21878820968377,0.9,-0.2457884643219099,Strong Trend,2014,True
2014-01-24 15:30:00,2014-01-24 16:15:00,long,1266.56,1265.560115730548,1275.5589584250677,1265.480115730548,-60.40268103663542,18582.24027301214,-1.0800092595153783,1.4701701435964458,1.9002199134918327,1.4701701435964458,stop_loss,3,45,0.79,up,ny,False,False,no_sweep,2014-01-24 15:30:00,35.661287941634846,0.79,1.6002219550159258,Strong Trend,2014,True
2014-01-27 15:30:00,2014-01-27 16:30:00,long,1260.37,1259.3220377295509,1269.8016604340414,1259.242037729551,-59.61192561950739,18401.717427531235,-1.0763386261660437,2.566886304835608,2.452378365586325,2.566886304835608,stop_loss,4,60,0.8,up,ny,False,False,no_sweep,2014-01-27 15:30:00,28.846387625959373,0.8,-0.8434063933678926,Strong Trend,2014,True
2014-01-31 14:30:00,2014-01-31 15:00:00,short,1248.5800000000002,1249.3604322879182,1241.5561094087382,1249.4404322879182,-60.06902967476974,18101.271078228,-1.1025072914568157,1.0122595031372164,1.473542314692885,1.0122595031372164,stop_loss,2,30,0.62,down,ny,False,False,no_sweep,2014-01-31 14:30:00,30.388369385154263,0.62,0.5189732200603282,Strong Trend,2014,True
2014-02-26 15:15:00,2014-02-26 17:00:00,long,1331.61,1330.8234001686326,1338.6893984823057,1330.743400168633,-63.057643303256974,19015.771974632426,-1.1017035560011077,4.958048355058624,2.9239772350344477,4.958048355058624,stop_loss,7,105,0.8,up,ny,True,False,prev_day_sweep,2014-02-26 15:15:00,32.36786478428327,0.8,-0.9885181011342532,Strong Trend,2014,True
2014-03-04 15:30:00,2014-03-04 16:30:00,long,1332.6,1331.6409541111384,1341.231412999753,1331.5609541111385,-61.94650306127461,18997.057443774986,-1.0834162378766836,2.2209573334688355,1.48063822231232,2.2209573334688355,stop_loss,4,60,0.62,up,ny,False,False,no_sweep,2014-03-04 15:30:00,42.669852941171854,0.62,-2.120514843618714,Strong Trend,2014,True
2014-03-19 15:00:00,2014-03-19 16:00:00,long,1343.53,1342.569955900616,1352.1703968944562,1342.489955900616,-64.85720001887867,19891.27485809156,-1.083329505437567,1.8957462487063068,2.9373650666768416,1.8957462487063068,stop_loss,4,60,0.76,up,ny,True,False,prev_day_sweep,2014-03-19 15:00:00,36.06651787996366,0.76,-1.983449089522748,Strong Trend,2014,True
2014-04-03 16:00:00,2014-04-03 16:30:00,short,1284.88,1285.732921008357,1277.2037109247892,1285.8129210083569,-68.75786942307164,20885.15312463866,-1.0937953212737133,0.820709061145793,1.3952054039475548,0.820709061145793,stop_loss,2,30,0.85,down,ny,False,False,no_sweep,2014-04-03 16:00:00,42.08775166679288,0.85,-1.4550409262779325,Strong Trend,2014,True
2014-04-11 16:00:00,2014-04-11 17:30:00,long,1317.63,1316.7369496679255,1325.6674529886664,1316.6569496679258,-68.40287968855982,20857.960470392147,-1.0895806172694915,4.0983132400830655,1.7804147682326754,4.0983132400830655,stop_loss,6,90,0.81,up,ny,False,False,no_sweep,2014-04-11 16:00:00,26.178163482424868,0.81,0.6667296106892099,Strong Trend,2014,True
2014-04-25 14:45:00,2014-04-25 15:15:00,short,1300.98,1301.7309358912803,1294.2215769784752,1301.8109358912805,-70.03728335049466,21028.064406389934,-1.1065337280170615,2.1040411283387868,2.2904751523689475,2.1040411283387868,stop_loss,2,30,0.57,down,ny,True,False,prev_day_sweep,2014-04-25 14:45:00,36.09663184376098,0.57,1.4384809600828454,Strong Trend,2014,True
2014-04-29 13:15:00,2014-04-29 14:30:00,short,1290.6,1291.2939408297375,1284.3545325323644,1291.3739408297374,-69.86653912225509,20811.679898923037,-1.1152836042666716,2.363313887469061,1.354582350134374,2.363313887469061,stop_loss,5,75,0.65,down,ny,False,False,no_sweep,2014-04-29 13:15:00,48.4327960719086,0.65,-1.725227127417414,Strong Trend,2014,True
2014-05-06 13:15:00,2014-05-06 14:45:00,long,1307.0,1306.3860250881355,1312.5257742067795,1306.3060250881356,-72.30848266361926,21251.99470248488,-1.1302984836253116,8.143655226589386,2.101063048460002,8.143655226589386,stop_loss,6,90,0.6,up,ny,False,False,no_sweep,2014-05-06 13:15:00,31.2981941223724,0.6,0.2262587433003153,Strong Trend,2014,True
2014-05-19 14:15:00,2014-05-19 15:15:00,short,1302.23,1302.8115369714542,1296.9961672569132,1302.891536971454,-73.63042999678554,21501.79120924063,-1.1375664900545912,5.055568509510921,5.124351754538217,3.9894282115866657,stop_loss,4,60,0.78,down,ny,True,False,prev_day_sweep,2014-05-19 14:15:00,54.23321697263265,0.78,2.124151731311001,Strong Trend,2014,True
2014-05-22 14:30:00,2014-05-22 15:15:00,short,1298.22,1298.7336936201443,1293.5967574187018,1298.8136936201442,-74.0360000851001,21279.18930798967,-1.1557348521818422,2.316555926207118,10.278500244010887,2.316555926207118,stop_loss,3,45,0.5,down,ny,True,False,prev_day_sweep,2014-05-22 14:30:00,35.947508923817054,0.5,1.293850076997258,Strong Trend,2014,True
2014-05-30 15:00:00,2014-05-30 15:30:00,short,1254.29,1254.850438938332,1249.2460495550122,1254.930438938332,-74.86268879316039,21762.226072650945,-1.1427452564913183,7.226478609879477,2.051963062064728,7.226478609879477,stop_loss,2,30,0.56,down,ny,False,False,no_sweep,2014-05-30 15:00:00,30.58501735860898,0.56,-1.1720128914555334,Strong Trend,2014,True
2014-09-25 15:45:00,2014-09-25 16:45:00,short,1212.4,1213.1930638589538,1205.2624252694172,1213.2730638589535,-93.44678305095132,28201.26332059756,-1.1008746005718535,5.686805607243393,5.40940045567051,5.686805607243393,stop_loss,4,60,0.74,down,ny,False,False,no_sweep,2014-09-25 15:45:00,26.29008715222443,0.74,-0.7411592494713108,Strong Trend,2014,True
2014-10-01 16:00:00,2014-10-01 16:30:00,short,1213.52,1214.460042004057,1205.059621963488,1214.5400420040569,-93.30779197431109,28569.97058702393,-1.08510258015564,1.4892951527251492,3.223260223397763,1.4892951527251492,stop_loss,2,30,0.72,down,ny,False,False,no_sweep,2014-10-01 16:00:00,30.882958142501813,0.72,0.6143063268746001,Strong Trend,2014,True
2014-10-23 13:15:00,2014-10-23 14:00:00,long,1238.5,1237.9054630206124,1243.8508328144885,1237.8254630206125,-94.69525273225264,27726.77401294521,-1.1345584930349144,2.337953816483936,1.6147019164205052,2.337953816483936,stop_loss,3,45,0.68,up,ny,True,False,prev_day_sweep,2014-10-23 13:15:00,30.714593754499543,0.68,-0.9463979193439896,Strong Trend,2014,True
2015-01-02 13:15:00,2015-01-02 14:15:00,long,1180.66,1179.7303382784955,1189.0269554935385,1179.6503382784956,-96.98611884160655,29670.17261823817,-1.0860528062513712,3.366816044588079,7.454324341531637,3.366816044588079,stop_loss,4,60,0.74,up,ny,True,False,prev_day_sweep,2015-01-02 13:15:00,37.519485396977686,0.74,-2.118904986537017,Strong Trend,2015,True
2015-01-21 13:45:00,2015-01-21 16:45:00,long,1296.33,1295.2969142206491,1305.6277720141543,1295.2169142206494,-95.77833359092602,29535.730827190924,-1.0774379065117097,8.46009128641197,6.504784146989544,8.46009128641197,stop_loss,12,180,0.82,up,ny,False,False,no_sweep,2015-01-21 13:45:00,28.69489855589368,0.82,1.3360885534643676,Strong Trend,2015,True
2015-02-18 14:45:00,2015-02-18 15:45:00,short,1207.64,1208.3558739677717,1201.1971342900565,1208.4358739677716,-108.12473563064825,32310.61099581525,-1.111751514374738,4.120837092572283,2.179154530309301,4.120837092572283,stop_loss,4,60,0.55,down,ny,False,False,no_sweep,2015-02-18 14:45:00,25.98565855266169,0.55,-0.9134962612430269,Strong Trend,2015,True
2015-02-23 15:30:00,2015-02-23 16:45:00,short,1201.41,1202.3638314149628,1192.8255172653369,1202.4438314149627,-102.99355172891762,31571.57277692105,-1.083872263740713,4.172645121104286,6.384776077267499,4.172645121104286,stop_loss,5,75,0.63,down,ny,False,False,no_sweep,2015-02-23 15:30:00,37.250307101742685,0.63,-1.3441788651598536,Strong Trend,2015,True
2015-02-24 13:30:00,2015-02-24 14:30:00,short,1199.45,1200.1306668030538,1193.323998772516,1200.2106668030538,-105.84671041919684,31465.72606650185,-1.1175318079874186,2.262487303759813,1.4985305518409242,2.262487303759813,stop_loss,4,60,0.5,down,ny,False,False,no_sweep,2015-02-24 13:30:00,29.487747909921087,0.5,-1.374751936309518,Strong Trend,2015,True
2015-03-06 13:15:00,2015-03-06 14:15:00,short,1196.78,1197.4003531015408,1191.196822086133,1197.480353101541,-106.4908108895154,31335.698695886414,-1.128958813619581,4.1750415909376,2.353498348559552,4.1750415909376,stop_loss,4,60,0.61,down,ny,False,False,no_sweep,2015-03-06 13:15:00,34.99902885619881,0.61,-1.3619149731114195,Strong Trend,2015,True
2015-04-10 14:30:00,2015-04-10 15:30:00,short,1204.42,1205.2408293475355,1197.0325358721811,1205.3208293475354,-108.72401683926677,32914.12840531117,-1.0974624021913075,6.700540150658484,2.2294524501280977,6.700540150658484,stop_loss,4,60,0.8,down,ny,True,False,prev_day_sweep,2015-04-10 14:30:00,42.01975240671686,0.8,1.905329215084136,Strong Trend,2015,True
2015-04-16 15:15:00,2015-04-16 15:45:00,long,1205.89,1205.1070443455817,1212.9366008897648,1205.0270443455815,-108.83157835565908,32805.296826955506,-1.102176923493008,3.0014471276100223,1.008997119494328,3.0014471276100223,stop_loss,2,30,0.56,up,ny,False,False,no_sweep,2015-04-16 15:15:00,27.09693365455922,0.56,0.8762667315946996,Strong Trend,2015,True
2015-04-20 15:30:00,2015-04-20 16:00:00,long,1197.28,1196.5149788602928,1204.165190257364,1196.4349788602929,-107.6271955226572,32371.670624478087,-1.1045722736897798,2.0260878027412668,2.117588542219824,1.6600848448267405,stop_loss,2,30,0.74,up,ny,True,False,prev_day_sweep,2015-04-20 15:30:00,31.04603092396262,0.74,-1.207276058259858,Strong Trend,2015,True
2015-05-05 16:00:00,2015-05-05 16:45:00,short,1197.54,1198.4432453627687,1189.4107917350802,1198.5232453627686,-104.23009692014791,31812.30375073217,-1.0885695108964633,2.5242310605514646,2.5685158159996964,2.5242310605514646,stop_loss,3,45,0.88,down,ny,True,False,prev_day_sweep,2015-05-05 16:00:00,31.34385456000449,0.88,0.8027904537861001,Strong Trend,2015,True
2015-05-06 15:30:00,2015-05-06 16:00:00,short,1195.49,1196.4031273024443,1187.271854278001,1196.4831273024442,-103.79823489209988,31708.50551584008,-1.0876110042770366,2.245031984601055,2.0260044739082144,0.974672422583028,stop_loss,2,30,0.85,down,ny,False,False,no_sweep,2015-05-06 15:30:00,34.786558135027434,0.85,-0.7132881205199046,Strong Trend,2015,True
