year,trades,win_rate_pct,pnl_usd,return_pct,end_equity
2012,30,33.33333333333333,-521.3011955377792,-5.213011955377792,9478.698804462221
2013,66,39.39393939393939,-227.09447364093418,-2.395840170952858,9251.604330821287
2014,48,33.33333333333333,-462.439459976248,-4.998478571285767,8789.16487084504
2015,57,33.33333333333333,-710.001945650599,-8.078150268926922,8079.1629251944405
2016,38,47.368421052631575,401.12659952186266,4.964952473862987,8480.289524716303
2017,53,43.39622641509434,-125.78303973125662,-1.4832399219938723,8354.506484985046
2018,49,38.775510204081634,-291.4451646394877,-3.488478525491376,8063.061320345559
